Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
80,3,Venusaur,grass,poison,-,-,Shadow,-,-,-,-,-,1500,122.2,122.2,123,20.5,Vine Whip,Frenzy Plant*,Sludge,-,-,3,-,1835969
79.9,713,Avalugg,ice,none,-,-,-,-,-,-,-,-,1500,111.8,141.4,127,17.5,Ice Fang,Avalanche,Body Slam,-,-,3,-,2006849
79.8,149,Dragonite,dragon,flying,-,-,-,-,-,-,-,-,1498,135.8,107.3,113,14.5,Dragon Breath,Thunder Punch,Superpower,-,-,5,-,1647398
79.8,101,Electrode,electric,none,-,-,-,-,-,-,-,-,1500,122.9,126.3,118,27,Volt Switch,Discharge,Foul Play,-,-,3,-,1831578
79.8,83,Farfetch'd,fighting,none,Galarian,-,-,-,-,-,-,-,1499,137.6,99.7,119,37,Fury Cutter,Leaf Blade,Brick Break,-,-,3,-,1633523
79.8,933,Naclstack,rock,none,-,-,-,-,-,-,-,-,1461,100.8,147.1,142,50,Mud Shot,Rock Tomb,Rock Blast,-,-,5,-,2105603
79.8,157,Typhlosion,fire,none,-,-,Shadow,-,-,-,-,-,1498,132.8,108.9,117,19,Incinerate,Blast Burn*,Thunder Punch,-,-,3,-,1691315
79.7,724,Decidueye,grass,fighting,Hisuian,-,-,-,-,-,-,-,1499,126.9,109.5,127,19,Psycho Cut,Energy Ball,Aura Sphere,-,-,3,-,1764738
79.7,701,Hawlucha,fighting,flying,-,-,-,-,-,-,-,-,1497,127.5,107.6,128,23,Low Kick,Flying Press,Aerial Ace,-,-,5,-,1756378
79.7,199,Slowking,poison,psychic,Galarian,-,-,-,-,-,-,-,1499,117.3,117.9,138,20.5,Acid,Psyshock,Shadow Ball,-,-,3,-,1909734
79.6,466,Electivire,electric,none,-,-,Shadow,-,-,-,-,-,1498,143.4,100.9,108,18,Thunder Shock,Ice Punch,Wild Charge,-,-,5,-,1562263
79.6,662,Fletchinder,fire,flying,-,-,-,-,-,-,-,-,1495,123.3,102.6,143,47.5,Peck,Fly,Heat Wave,-,-,1,-,1810501
79.6,305,Lairon,steel,rock,-,-,-,-,-,-,-,-,1500,113.8,147.2,118,27,Metal Sound,Rock Tomb,Body Slam,-,-,1,-,1976790
79.6,345,Lileep,rock,grass,-,-,Shadow,-,-,-,-,-,1460,100.8,138.6,151,50,Acid,Grass Knot,Ancient Power,-,-,3,-,2111110
79.6,151,Mew,psychic,none,-,-,-,-,-,-,-,-,1498,120.5,119.4,129,16.5,Shadow Claw,Wild Charge,Psyshock,-,-,20,-,1855163
79.6,20,Raticate,dark,normal,Alolan,-,-,-,-,-,-,-,1497,107.1,130.2,150,36.5,Quick Attack,Crunch,Return<sup>†</sup>,-,-,1,-,2090786
79.6,27,Sandshrew,ice,steel,Alolan,-,-,-,-,-,-,-,1462,117.6,121,127,50,Powder Snow,Night Slash,Gyro Ball,-,-,3,-,1807853
79.6,709,Trevenant,ghost,grass,-,-,-,-,-,-,-,-,1499,127.8,104.6,131,22,Shadow Claw,Seed Bomb,Shadow Ball,-,-,5,-,1752077
79.6,321,Wailord,water,none,-,-,-,-,-,-,-,-,1497,118.4,67.4,237,24.5,Rollout,Surf,Return<sup>†</sup>,-,-,1,-,1891875
79.6,145,Zapdos,electric,flying,-,-,Shadow,-,-,-,-,-,1489,138.1,103.5,112,15,Thunder Shock*,Drill Peck,Heat Wave,-,-,20,-,1601039
79.5,330,Flygon,ground,dragon,-,-,Shadow,-,-,-,-,-,1500,127.9,109.6,125,21,Dragon Tail,Sand Tomb,Twister,-,-,5,-,1752409
79.5,297,Hariyama,fighting,none,-,-,Shadow,-,-,-,-,-,1496,125.6,76.1,186,19.5,Force Palm,Upper Hand,Heavy Slam,-,-,3,-,1778366
79.5,448,Lucario,fighting,steel,-,-,-,-,-,-,-,-,1500,145.8,93.7,113,20.5,Force Palm*,Aura Sphere,Shadow Ball,-,-,5,-,1544133
79.5,30,Nidorina,poison,none,-,-,-,-,-,-,-,-,1480,110.9,113.4,157,50,Poison Sting,Poison Fang,Thunderbolt,-,-,3,-,1975496
79.5,27,Sandshrew,ice,steel,Alolan,-,Shadow,-,-,-,-,-,1462,117.6,121,127,50,Powder Snow,Night Slash,Gyro Ball,-,-,3,-,1807853
79.4,203,Girafarig,normal,psychic,-,-,Shadow,-,-,-,-,-,1499,130.3,101.6,130,27.5,Confusion,Psychic Fangs,Trailblaze,-,-,3,-,1720655
79.4,629,Vullaby,dark,flying,-,-,-,-,-,-,-,-,1437,100.8,129.4,157,50,Feint Attack,Brave Bird,Foul Play,-,-,5,-,2048662
79.4,547,Whimsicott,grass,fairy,-,-,-,-,-,-,-,-,1499,118.8,135,118,28,Fairy Wind,Seed Bomb,Moonblast,-,-,1,-,1892000
79.3,83,Farfetch'd,normal,flying,-,-,-,-,-,-,-,-,1397,116.8,109.2,131,50,Fury Cutter,Leaf Blade,Aerial Ace,-,-,3,-,1671469
79.2,689,Barbaracle,rock,water,-,-,-,-,-,-,-,-,1499,121,133.1,115,20.5,Fury Cutter,Cross Chop,Stone Edge,-,-,3,-,1851007
79.2,934,Garganacl,rock,none,-,-,-,-,-,-,-,-,1494,105.8,137.3,145,20.5,Mud Shot,Rock Tomb,Rock Blast,-,-,5,-,2107121
79.2,462,Magnezone,electric,steel,-,-,-,-,-,-,-,-,1497,134.4,121.2,102,17,Volt Switch,Wild Charge,Mirror Shot,-,-,3,-,1661074
79.2,914,Quaquaval,water,fighting,-,-,-,-,-,-,-,-,1499,137.7,98.6,120,18,Low Kick,Close Combat,Hydro Cannon*,-,-,3,-,1629772
79.1,927,Dachsbun,fairy,none,-,-,-,-,-,-,-,-,1500,113.5,156.1,112,26.5,Charm,Psychic Fangs,Play Rough,-,-,3,-,1983841
79.1,530,Excadrill,ground,steel,-,-,Shadow,-,-,-,-,-,1500,142.7,78.8,140,17,Mud Shot,Drill Run,Rock Slide,-,-,3,-,1573041
79.1,381,Latios,dragon,psychic,-,-,Shadow,-,-,-,-,-,1488,140.5,113,99,14,Dragon Breath,Aura Sphere,Luster Purge*,-,-,20,-,1570884
79.1,911,Skeledirge,fire,ghost,-,-,-,-,-,-,-,-,1500,121.2,109.7,139,18.5,Incinerate,Torch Song,Shadow Ball,-,-,3,-,1849333
79.1,80,Slowbro,water,psychic,-,-,Shadow,-,-,-,-,-,1500,113.4,120.9,144,22,Confusion,Drain Punch,Ice Beam,-,-,3,-,1974848
79.1,178,Xatu,psychic,flying,-,-,Shadow,-,-,-,-,-,1500,132.2,107.9,119,25.5,Peck,Psyshock,Shadow Ball,-,-,3,-,1698214
79,6,Charizard,fire,flying,-,-,Shadow,-,-,-,-,-,1498,132.8,108.9,117,19,Ember*,Blast Burn*,Air Cutter,-,-,3,-,1691315
78.9,344,Claydol,ground,psychic,-,-,Shadow,-,-,-,-,-,1500,103.6,172.7,121,29,Mud Slap,Rock Tomb,Shadow Ball,-,-,3,-,2164207
78.9,445,Garchomp,dragon,ground,-,-,-,-,-,-,-,-,1500,132.5,101.5,126,14,Dragon Tail,Twister,Sand Tomb,-,-,5,-,1693583
78.9,381,Latios,dragon,psychic,-,-,-,-,-,-,-,-,1497,139.4,112.9,102,14.5,Dragon Breath,Aura Sphere,Luster Purge*,-,-,20,-,1605573
78.9,249,Lugia,psychic,flying,-,-,-,-,-,-,-,-,1497,102.4,167.1,127,15,Dragon Tail,Fly,Aeroblast*,-,-,20,-,2174273
78.9,357,Tropius,grass,flying,-,-,-,-,-,-,-,-,1498,101.4,128.1,170,29,Air Slash,Leaf Blade,Brutal Swing,-,-,5,-,2208146
78.9,8,Wartortle,water,none,-,-,Shadow,-,-,-,-,-,1496,107.6,139.1,139,47.5,Water Gun,Aqua Jet,Ice Beam,-,-,3,-,2080282
78.8,232,Donphan,ground,none,-,-,Shadow,-,-,-,-,-,1498,125.3,113.2,126,18.5,Mud Slap,Body Slam,Trailblaze,-,-,3,-,1786397
78.8,203,Girafarig,normal,psychic,-,-,-,-,-,-,-,-,1499,130.3,101.6,130,27.5,Confusion,Psychic Fangs,Trailblaze,-,-,3,-,1720655
78.7,936,Armarouge,fire,psychic,-,-,-,-,-,-,-,-,1499,132.2,109.6,117,17,Incinerate,Psyshock,Heat Wave,-,-,5,-,1695222
78.7,101,Electrode,electric,none,-,-,Shadow,-,-,-,-,-,1500,122.9,126.3,118,27,Volt Switch,Discharge,Foul Play,-,-,3,-,1831578
78.7,478,Froslass,ice,ghost,-,-,Shadow,-,-,-,-,-,1499,122.6,114.9,130,27.5,Powder Snow,Avalanche,Shadow Ball,-,-,3,-,1831027
78.7,925,Maushold,normal,none,-,-,-,-,-,-,-,-,1498,116.2,122,136,28.5,Mud Shot,Swift,Crunch,-,-,1,-,1928003
78.6,288,Vigoroth,normal,none,-,-,-,-,-,-,-,-,1497,116.2,114.1,145,28.5,Counter,Body Slam,Rock Slide,-,-,5,-,1923360
78.5,798,Kartana,grass,steel,-,-,-,-,-,-,-,-,1500,169.2,99.3,79,15,Fury Cutter,Leaf Blade,Sacred Sword,-,-,20,-,1327757
78.5,473,Mamoswine,ice,ground,-,-,Shadow,-,-,-,-,-,1500,136.2,87.4,138,16.5,Powder Snow,Icicle Spear,Stone Edge,-,-,3,-,1642085
78.5,78,Rapidash,psychic,fairy,Galarian,-,-,-,-,-,-,-,1499,133.7,111.5,112,22.5,Fairy Wind,Body Slam,Wild Charge*,-,-,3,-,1669979
78.5,254,Sceptile,grass,none,-,-,Shadow,-,-,-,-,-,1498,135.6,109.3,111,20,Fury Cutter,Leaf Blade,Breaking Swipe,-,-,3,-,1645623
78.5,642,Thundurus,electric,flying,-,Incarnate,Shadow,-,-,-,-,-,1500,148.1,95.5,107,16.5,Thunder Shock,Thunder Punch,Brick Break,-,-,20,-,1513826
78.4,533,Gurdurr,fighting,none,-,-,Shadow,-,-,-,-,-,1499,125.3,100.1,143,26,Low Kick,Brick Break,Stone Edge,-,-,5,-,1794633
78.4,297,Hariyama,fighting,none,-,-,-,-,-,-,-,-,1496,125.6,76.1,186,19.5,Force Palm,Upper Hand,Heavy Slam,-,-,3,-,1778366
78.4,788,Tapu Fini,water,fairy,-,-,-,-,-,-,-,-,1495,115.9,158.3,105,20,Water Gun,Surf,Nature's Madness*,-,-,20,-,1926493
78.4,454,Toxicroak,poison,fighting,-,-,-,-,-,-,-,-,1499,136.2,93.8,129,22.5,Poison Sting,Dynamic Punch,Shadow Ball,-,-,3,-,1648115
78.4,454,Toxicroak,poison,fighting,-,-,Shadow,-,-,-,-,-,1499,136.2,93.8,129,22.5,Poison Sting,Dynamic Punch,Shadow Ball,-,-,3,-,1648115
78.3,323,Camerupt,fire,ground,-,-,-,-,-,-,-,-,1499,133.6,100.5,125,25.5,Incinerate,Earth Power,Rock Tomb,-,-,3,-,1678150
78.3,214,Heracross,bug,fighting,-,-,-,-,-,-,-,-,1500,134.7,108.4,114,17.5,Fury Cutter,Upper Hand,Rock Tomb,-,-,3,-,1664501
78.3,710,Pumpkaboo,ghost,grass,-,-,-,-,-,-,Super,-,1414,111.8,113.4,141,50,Astonish,Grass Knot,Foul Play,-,-,5,-,1787612
78.3,373,Salamence,dragon,flying,-,-,-,-,-,-,-,-,1497,143.5,93.1,117,14.5,Dragon Tail,Fly,Brutal Swing,-,-,5,-,1562473
78.3,157,Typhlosion,fire,none,-,-,-,-,-,-,-,-,1498,132.8,108.9,117,19,Incinerate,Blast Burn*,Thunder Punch,-,-,3,-,1691315
78.2,598,Ferrothorn,grass,steel,-,-,-,-,-,-,-,-,1499,107.1,152.7,128,24.5,Bullet Seed,Power Whip,Thunder,-,-,3,-,2094247
78.2,462,Magnezone,electric,steel,-,-,Shadow,-,-,-,-,-,1497,134.4,121.2,102,17,Volt Switch,Wild Charge,Mirror Shot,-,-,3,-,1661074
78.1,304,Aron,steel,rock,-,-,-,-,-,-,-,-,1478,114.3,131.1,127,50,Metal Sound,Rock Tomb,Body Slam,-,-,1,-,1902550
78.1,496,Servine,grass,none,-,-,Shadow,-,-,-,-,-,1494,105.9,140.3,142,50,Vine Whip,Grass Knot,Wrap,-,-,3,-,2109814
78,466,Electivire,electric,none,-,-,-,-,-,-,-,-,1498,143.4,100.9,108,18,Thunder Shock,Ice Punch,Wild Charge,-,-,5,-,1562263
78,863,Perrserker,steel,none,-,-,-,-,-,-,-,-,1500,128.8,113.4,119,23,Shadow Claw,Close Combat,Trailblaze,-,-,3,-,1737649
77.9,713,Avalugg,ice,rock,Hisuian,-,-,-,-,-,-,-,1498,116.5,135.2,122,16,Powder Snow,Rock Slide,Icy Wind,-,-,3,-,1921301
77.9,756,Shiinotic,grass,fairy,-,-,Shadow,-,-,-,-,-,1499,116.6,134.3,123,31,Astonish,Seed Bomb,Moonblast,-,-,3,-,1925196
77.9,435,Skuntank,poison,dark,-,-,Shadow,-,-,-,-,-,1493,121.7,95.2,158,23.5,Poison Jab,Crunch,Trailblaze,-,-,3,-,1831135
77.8,533,Gurdurr,fighting,none,-,-,-,-,-,-,-,-,1499,125.3,100.1,143,26,Low Kick,Brick Break,Stone Edge,-,-,5,-,1794633
77.8,727,Incineroar,fire,dark,-,-,-,-,-,-,-,-,1497,125.3,109.2,131,18.5,Fire Fang,Brutal Swing,Blast Burn*,-,-,3,-,1791290
77.8,305,Lairon,steel,rock,-,-,Shadow,-,-,-,-,-,1500,113.8,147.2,118,27,Metal Sound,Rock Tomb,Body Slam,-,-,1,-,1976790
77.8,26,Raichu,electric,psychic,Alolan,-,-,-,-,-,-,-,1498,135.5,109.9,111,24,Thunder Shock,Wild Charge,Trailblaze,-,-,1,-,1653242
77.7,779,Bruxish,water,psychic,-,-,-,-,-,-,-,-,1495,136.5,102.5,117,23,Confusion,Aqua Tail,Psychic Fangs,-,-,3,-,1636557
77.7,623,Golurk,ground,ghost,-,-,-,-,-,-,-,-,1500,133.3,98.5,128,19.5,Mud Slap,Shadow Punch,Dynamic Punch,-,-,5,-,1681024
77.7,66,Machop,fighting,none,-,-,Shadow,-,-,-,-,-,1445,127.7,81.5,157,50,Karate Chop,Cross Chop,Brick Break,-,-,3,-,1634495
77.7,624,Pawniard,dark,steel,-,-,-,-,-,-,-,-,1497,132,107.8,119,49,Fury Cutter,Night Slash,X-Scissor,-,-,5,-,1692305
77.7,913,Quaxwell,water,none,-,-,-,-,-,-,-,-,1500,125.4,103.5,138,34,Wing Attack,Aqua Jet,Aerial Ace,-,-,3,-,1792214
77.7,369,Relicanth,water,rock,-,-,-,-,-,-,-,-,1499,105.2,133.7,152,22.5,Water Gun,Aqua Tail,Ancient Power,-,-,5,-,2137627
77.7,756,Shiinotic,grass,fairy,-,-,-,-,-,-,-,-,1499,116.6,134.3,123,31,Astonish,Seed Bomb,Moonblast,-,-,3,-,1925196
77.7,494,Victini,psychic,fire,-,-,-,-,-,-,-,-,1498,120.5,119.4,129,16.5,Confusion,V-Create,Psyshock,-,-,20,-,1855163
77.6,908,Meowscarada,grass,dark,-,-,-,-,-,-,-,-,1498,140.4,99.1,115,19.5,Leafage,Frenzy Plant*,Night Slash,-,-,3,-,1600011
77.6,777,Togedemaru,electric,steel,-,-,-,-,-,-,-,-,1500,132.2,107.3,120,25.5,Thunder Shock,Fell Stinger,Wild Charge,-,-,3,-,1701782
77.6,248,Tyranitar,rock,dark,-,-,-,-,-,-,-,-,1500,129.7,111.4,120,14.5,Dragon Breath,Brutal Swing,Stone Edge,-,-,5,-,1734171
77.6,738,Vikavolt,bug,electric,-,-,Shadow,-,-,-,-,-,1494,144.2,96.7,111,17.5,Volt Switch*,X-Scissor,Discharge,-,-,1,-,1547210
77.5,652,Chesnaught,grass,fighting,-,-,-,-,-,-,-,-,1497,119.4,126.9,124,19,Low Kick,Frenzy Plant*,Superpower,-,-,3,-,1878859
77.5,67,Machoke,fighting,none,-,-,-,-,-,-,-,-,1499,126.8,97.4,143,27.5,Karate Chop,Cross Chop*,Return<sup>†</sup>,-,-,3,-,1765627
77.5,389,Torterra,grass,ground,-,-,-,-,-,-,-,-,1498,119.9,117,133,19,Mud Slap,Frenzy Plant*,Sand Tomb,-,-,3,-,1867141
77.4,6,Charizard,fire,flying,-,-,-,-,-,-,-,-,1498,132.8,108.9,117,19,Ember*,Blast Burn*,Air Cutter,-,-,3,-,1691315
77.4,563,Cofagrigus,ghost,none,-,-,Shadow,-,-,-,-,-,1500,111.7,165.3,109,24.5,Shadow Claw,Shadow Ball,Dark Pulse,-,-,3,-,2013466
77.4,94,Gengar,ghost,poison,-,-,Shadow,-,-,-,-,-,1495,154.3,95.5,98,19,Shadow Claw,Shadow Punch*,Shadow Ball,-,-,3,-,1444036
77.3,621,Druddigon,dragon,none,-,-,-,-,-,-,-,-,1499,131.2,111.3,117,20.5,Dragon Tail,Night Slash,Rock Tomb,-,-,5,-,1708917
77.3,445,Garchomp,dragon,ground,-,-,Shadow,-,-,-,-,-,1500,132.5,101.5,126,14,Dragon Tail,Twister,Sand Tomb,-,-,5,-,1693583
77.3,487,Giratina,ghost,dragon,-,Origin,-,-,-,-,-,-,1500,120,101.4,154,15,Dragon Tail,Ominous Wind,Shadow Ball,-,-,20,-,1874595
77.3,88,Grimer,poison,dark,Alolan,-,-,-,-,-,-,-,1497,122.8,86.9,171,49,Poison Jab,Crunch,Sludge Bomb,-,-,3,-,1824029
77.3,532,Timburr,fighting,none,-,-,-,-,-,-,-,-,1487,125.2,85.7,164,50,Low Kick,Brick Break,Rock Tomb,-,-,5,-,1759945
77.3,178,Xatu,psychic,flying,-,-,-,-,-,-,-,-,1500,132.2,107.9,119,25.5,Peck,Psyshock,Shadow Ball,-,-,3,-,1698214
77.2,144,Articuno,ice,flying,-,-,Shadow,-,-,-,-,-,1496,115.1,136.9,123,17.5,Powder Snow,Triple Axel,Hurricane*,-,-,20,-,1938647
77.2,851,Centiskorch,fire,bug,-,-,-,-,-,-,-,-,1500,128.7,99.4,136,18.5,Ember,Lunge,Heat Wave,-,-,5,-,1739873
77.2,530,Excadrill,ground,steel,-,-,-,-,-,-,-,-,1500,142.7,78.8,140,17,Mud Shot,Drill Run,Rock Slide,-,-,3,-,1573041
77.2,81,Magnemite,electric,steel,-,-,Shadow,-,-,-,-,-,1496,147.8,113.6,90,49,Volt Switch,Magnet Bomb,Discharge,-,-,3,-,1511610
77.2,259,Marshtomp,water,ground,-,-,-,-,-,-,-,-,1499,119.9,111.5,140,34.5,Mud Shot,Surf,Mud Bomb,-,-,3,-,1871384
77.2,384,Rayquaza,dragon,flying,-,-,-,-,-,-,-,-,1500,147.5,89.5,115,14.5,Dragon Tail,Breaking Swipe*,Dragon Ascent*,-,-,20,-,1518920
77.2,254,Sceptile,grass,none,-,-,-,-,-,-,-,-,1498,135.6,109.3,111,20,Fury Cutter,Leaf Blade,Breaking Swipe,-,-,3,-,1645623
77.2,718,Zygarde,dragon,ground,-,50% Forme,-,-,-,-,-,-,1494,114.1,128.3,133,15.5,Dragon Tail,Crunch,Earthquake,-,-,20,-,1947950
77.1,232,Donphan,ground,none,-,-,-,-,-,-,-,-,1498,125.3,113.2,126,18.5,Mud Slap,Body Slam,Trailblaze,-,-,3,-,1786397
77.1,611,Fraxure,dragon,none,-,-,Shadow,-,-,-,-,-,1500,144.3,91.5,118,25,Dragon Tail,Aqua Tail,Dragon Claw,-,-,5,-,1557842
77.1,245,Suicune,water,none,-,-,-,-,-,-,-,-,1489,106.3,143.1,137,18.5,Ice Fang,Bubble Beam,Scald,-,-,20,-,2083417
77.1,134,Vaporeon,water,none,-,-,-,-,-,-,-,-,1500,118.5,96.9,165,18,Water Gun,Aqua Tail,Last Resort*,-,-,5,-,1894159
77.1,288,Vigoroth,normal,none,-,-,Shadow,-,-,-,-,-,1497,116.2,114.1,145,28.5,Counter,Body Slam,Rock Slide,-,-,5,-,1923360
77,998,Baxcalibur,dragon,ice,-,-,-,-,-,-,-,-,1500,135.7,95.7,127,15.5,Dragon Breath,Glaive Rush*,Avalanche,-,-,5,-,1649572
77,400,Bibarel,normal,water,-,-,-,-,-,-,-,-,1498,123,99.3,149,31.5,Rollout,Surf,Hyper Fang,-,-,1,-,1818797
77,342,Crawdaunt,water,dark,-,-,Shadow,-,-,-,-,-,1498,144.7,98.4,109,22,Waterfall,Night Slash,Scald,-,-,3,-,1551934
77,781,Dhelmise,ghost,grass,-,-,-,-,-,-,-,-,1498,139.8,109.3,105,20,Shadow Claw,Power Whip,Brutal Swing,-,-,5,-,1604674
77,88,Grimer,poison,none,-,-,-,-,-,-,-,-,1491,121,88.2,172,50,Poison Jab,Sludge,Mud Bomb,-,-,3,-,1836323
77,667,Litleo,fire,normal,-,-,-,-,-,-,-,-,1500,121.6,105.8,144,48.5,Incinerate,Flame Charge,Crunch,-,-,3,-,1851844
77,82,Magneton,electric,steel,-,-,-,-,-,-,-,-,1499,143.5,114.7,95,22,Volt Switch,Discharge,Magnet Bomb,-,-,3,-,1562951
77,865,Sirfetch'd,fighting,none,-,-,-,-,-,-,-,-,1500,144.8,108,99,18.5,Fury Cutter,Leaf Blade,Close Combat,-,-,3,-,1548382
77,248,Tyranitar,rock,dark,-,-,Shadow,-,-,-,-,-,1500,129.7,111.4,120,14.5,Dragon Breath,Brutal Swing,Stone Edge,-,-,5,-,1734171
76.9,608,Lampent,ghost,fire,-,-,Shadow,-,-,-,-,-,1500,132.5,99,129,35,Ember,Heat Wave,Energy Ball,-,-,5,-,1692369
76.9,66,Machop,fighting,none,-,-,-,-,-,-,-,-,1445,127.7,81.5,157,50,Karate Chop,Cross Chop,Brick Break,-,-,3,-,1634495
76.8,304,Aron,steel,rock,-,-,Shadow,-,-,-,-,-,1478,114.3,131.1,127,50,Metal Sound,Rock Tomb,Body Slam,-,-,1,-,1902550
76.8,649,Genesect,bug,steel,-,-,-,-,-,-,-,-,1498,141.1,111.7,100,16,Fury Cutter,X-Scissor,Techno Blast (Normal)*,-,-,20,-,1575465
76.8,542,Leavanny,bug,grass,-,-,-,-,-,-,-,-,1497,129.5,110.3,121,21.5,Shadow Claw*,Leaf Blade,X-Scissor,-,-,1,-,1727030
76.8,89,Muk,poison,none,-,-,-,-,-,-,-,-,1491,115.9,111.7,148,20,Poison Jab,Thunder Punch,Dark Pulse,-,-,3,-,1916176
76.8,28,Sandslash,ground,none,-,-,Shadow,-,-,-,-,-,1497,120.5,123,125,23.5,Sand Attack,Night Slash*,Rock Tomb,-,-,3,-,1852528
76.7,15,Beedrill,bug,poison,-,-,-,-,-,-,-,-,1500,127.1,106.5,130,30.5,Poison Sting,X-Scissor,Drill Run*,-,-,1,-,1760459
76.7,598,Ferrothorn,grass,steel,-,-,Shadow,-,-,-,-,-,1499,107.1,152.7,128,24.5,Bullet Seed,Power Whip,Thunder,-,-,3,-,2094247
76.7,710,Pumpkaboo,ghost,grass,-,-,-,-,-,-,Large,-,1406,113.4,115.1,133,50,Astonish,Grass Knot,Foul Play,-,-,5,-,1736900
76.6,1011,Dipplin,grass,dragon,-,-,-,-,-,-,-,-,1499,114.6,128.9,132,23.5,Dragon Tail,Seed Bomb,Outrage,-,-,5,-,1949793
76.6,758,Salazzle,poison,fire,-,-,-,-,-,-,-,-,1499,147,91.2,114,22.5,Incinerate,Poison Fang,Dragon Pulse,-,-,3,-,1529161
76.6,275,Shiftry,grass,dark,-,-,Shadow,-,-,-,-,-,1497,133.4,88.1,143,23.5,Snarl,Leaf Blade,Foul Play,-,-,3,-,1680081
76.6,245,Suicune,water,none,-,-,Shadow,-,-,-,-,-,1478,107.1,140,136,18,Ice Fang,Bubble Beam,Scald,-,-,20,-,2039331
76.6,642,Thundurus,electric,flying,-,Incarnate,-,-,-,-,-,-,1500,148.1,95.5,107,16.5,Thunder Shock,Thunder Punch,Brick Break,-,-,20,-,1513826
76.5,806,Blacephalon,fire,ghost,-,-,-,-,-,-,-,-,1497,173.6,88.4,84,16.5,Incinerate,Mind Blown*,Shadow Ball,-,-,20,-,1290131
76.5,323,Camerupt,fire,ground,-,-,Shadow,-,-,-,-,-,1499,133.6,100.5,125,25.5,Incinerate,Earth Power,Rock Tomb,-,-,3,-,1678150
76.5,89,Muk,poison,dark,Alolan,-,-,-,-,-,-,-,1491,115.9,111.7,148,20,Poison Jab,Dark Pulse,Acid Spray,-,-,3,-,1916176
76.5,862,Obstagoon,dark,normal,-,-,Shadow,-,-,-,-,-,1500,113.2,127.9,137,21,Counter,Cross Chop,Night Slash,-,-,3,-,1985019
76.5,329,Vibrava,ground,dragon,-,-,Shadow,-,-,-,-,-,1384,125.2,95.8,127,50,Dragon Breath,Sand Tomb,Bug Buzz,-,-,5,-,1523223
76.4,15,Beedrill,bug,poison,-,-,Shadow,-,-,-,-,-,1500,127.1,106.5,130,30.5,Poison Sting,X-Scissor,Drill Run*,-,-,1,-,1760459
76.4,321,Wailord,water,none,-,-,Shadow,-,-,-,-,-,1497,118.4,67.4,237,24.5,Rollout,Surf,Hyper Beam,-,-,1,-,1891875
76.3,473,Mamoswine,ice,ground,-,-,-,-,-,-,-,-,1500,136.2,87.4,138,16.5,Powder Snow,Icicle Spear,Stone Edge,-,-,3,-,1642085
76.3,536,Palpitoad,water,ground,-,-,-,-,-,-,-,-,1500,116.2,103,161,48,Mud Shot,Earth Power,Water Pulse,-,-,3,-,1926840
76.3,464,Rhyperior,ground,rock,-,-,Shadow,-,-,-,-,-,1500,126.8,104.5,134,15,Mud Slap,Drill Run,Rock Wrecker*,-,-,3,-,1775272
76.3,80,Slowbro,poison,psychic,Galarian,-,-,-,-,-,-,-,1500,119.1,108.4,146,22.5,Confusion,Drain Punch,Sludge Bomb,-,-,3,-,1884537
76.3,738,Vikavolt,bug,electric,-,-,-,-,-,-,-,-,1494,144.2,96.7,111,17.5,Volt Switch*,X-Scissor,Fly,-,-,1,-,1547210
76.2,115,Kangaskhan,normal,none,-,-,-,-,-,-,-,-,1495,114.6,110.9,153,21.5,Low Kick,Brick Break*,Crunch,-,-,3,-,1943857
76.2,862,Obstagoon,dark,normal,-,-,-,-,-,-,-,-,1500,113.2,127.9,137,21,Counter,Night Slash,Cross Chop,-,-,3,-,1985019
76.2,532,Timburr,fighting,none,-,-,Shadow,-,-,-,-,-,1487,125.2,85.7,164,50,Low Kick,Brick Break,Rock Tomb,-,-,5,-,1759945
76.1,822,Corvisquire,flying,none,-,-,-,-,-,-,-,-,1496,118.1,104.7,153,49.5,Peck,Sky Attack,Payback,-,-,1,-,1892802
76.1,841,Flapple,grass,dragon,-,-,-,-,-,-,-,-,1500,138.1,100.1,117,22.5,Dragon Breath,Seed Bomb,Dragon Pulse,-,-,5,-,1618070
76.1,49,Venomoth,bug,poison,-,-,Shadow,-,-,-,-,-,1497,127,107.6,129,27,Psywave,Poison Fang,Silver Wind,-,-,3,-,1763077
76,594,Alomomola,water,none,-,-,-,-,-,-,-,-,1499,97.4,99.5,238,26,Waterfall,Hydro Pump,Blizzard,-,-,5,-,2305528
76,760,Bewear,normal,fighting,-,-,Shadow,-,-,-,-,-,1497,129.6,87.2,153,17.5,Shadow Claw,Superpower,Stomp,-,-,1,-,1729276
76,592,Frillish,water,ghost,-,-,-,-,-,-,-,-,1421,109.2,125.2,135,50,Hex,Night Shade,Ice Beam,-,-,3,-,1846427
75.9,596,Galvantula,bug,electric,-,-,-,-,-,-,-,-,1500,138.3,96.5,122,25.5,Volt Switch,Discharge,Lunge,-,-,3,-,1627493
75.9,128,Tauros,fighting,water,-,-,-,-,Aqua,-,-,-,1500,127.8,120.7,114,20,Double Kick,Aqua Jet,Trailblaze,-,-,3,-,1758735
