Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
81.2,212,Scizor,bug,steel,-,-,-,Mega,-,-,-,-,2500,179.3,164.1,118,22.5,Fury Cutter,Night Slash,X-Scissor,-,-,5,-,3472690
81.2,738,Vikavolt,bug,electric,-,-,-,-,-,-,-,-,2498,187.2,123.3,144,29.5,Volt Switch*,X-Scissor,Fly,-,-,1,-,3325037
81.1,927,Dachsbun,fairy,none,-,-,-,-,-,-,-,-,2370,146.2,190.7,137,50,Charm,Body Slam,Psychic Fangs,-,-,3,-,3820889
81.1,82,Magneton,electric,steel,-,-,-,-,-,-,-,-,2496,184.7,148.3,123,44,Volt Switch,Discharge,Magnet Bomb,-,-,3,-,3369634
81.1,384,Rayquaza,dragon,flying,-,-,-,-,-,-,-,-,2480,186.5,119.8,147,23.5,Dragon Tail,Breaking Swipe*,Dragon Ascent*,-,-,20,-,3284503
81.1,3,Venusaur,grass,poison,-,-,-,Mega,-,-,-,-,2497,163.6,171,136,25,Vine Whip,Frenzy Plant*,Sludge,-,-,3,-,3805503
81,483,Dialga,steel,dragon,-,-,-,-,-,-,-,-,2493,178.1,142.6,137,22.5,Dragon Breath,Iron Head,Thunder,-,-,20,-,3477820
81,530,Excadrill,ground,steel,-,-,Shadow,-,-,-,-,-,2499,184.5,101.8,180,28,Mud Shot,Drill Run,Rock Slide,-,-,3,-,3380431
81,94,Gengar,ghost,poison,-,-,-,-,-,-,-,-,2496,199.4,123,127,33,Shadow Claw,Shadow Punch*,Shadow Ball,-,-,3,-,3114404
81,89,Muk,poison,none,-,-,-,-,-,-,-,-,2497,150,144.6,191,37,Poison Jab,Thunder Punch,Dark Pulse,-,-,3,-,4142335
80.9,652,Chesnaught,grass,fighting,-,-,-,-,-,-,-,-,2500,153.7,164.2,161,33,Low Kick,Superpower,Frenzy Plant*,-,-,3,-,4063213
80.9,473,Mamoswine,ice,ground,-,-,Shadow,-,-,-,-,-,2497,175.8,112.1,180,27.5,Powder Snow,Icicle Spear,High Horsepower,-,-,3,-,3547608
80.9,376,Metagross,steel,psychic,-,-,-,-,-,-,-,-,2499,171.5,158.4,134,24,Shadow Claw*,Meteor Mash*,Earthquake,-,-,5,-,3638776
80.9,110,Weezing,poison,none,-,-,-,-,-,-,-,-,2495,153.3,177.6,149,49.5,Rollout,Sludge Bomb,Shadow Ball,-,-,3,-,4057493
80.8,649,Genesect,bug,steel,-,-,-,-,-,-,-,-,2493,181.9,147.2,127,27,Fury Cutter,X-Scissor,Techno Blast (Normal)*,-,-,20,-,3398909
80.8,798,Kartana,grass,steel,-,-,-,-,-,-,-,-,2500,218.4,128.2,102,25,Fury Cutter,Leaf Blade,Sacred Sword,-,-,20,-,2857040
80.8,249,Lugia,psychic,flying,-,-,Shadow,-,-,-,-,-,2489,134.9,212.9,160,24.5,Dragon Tail,Fly,Future Sight,-,-,20,-,4595122
80.8,923,Pawmot,electric,fighting,-,-,-,-,-,-,-,-,2500,187.1,120.5,148,40.5,Thunder Shock,Brick Break*,Wild Charge,-,-,3,-,3336944
80.8,378,Regice,ice,none,-,-,Shadow,-,-,-,-,-,2483,135.4,231.2,145,30,Lock On,Thunder*,Blizzard,-,-,20,-,4538297
80.8,721,Volcanion,fire,water,-,-,-,-,-,-,-,-,2488,174.7,151.2,134,24,Incinerate,Scald,Overheat,-,-,20,-,3539663
80.8,110,Weezing,poison,none,-,-,Shadow,-,-,-,-,-,2500,155.4,176.2,147,49,Rollout,Sludge Bomb,Shadow Ball,-,-,3,-,4025295
80.8,178,Xatu,psychic,flying,-,-,Shadow,-,-,-,-,-,2474,173.9,135.3,149,50,Peck,Psyshock,Shadow Ball,-,-,3,-,3506318
80.7,362,Glalie,ice,none,-,-,Shadow,-,-,-,-,-,2380,148.7,148.7,172,50,Powder Snow,Avalanche,Shadow Ball,-,-,3,-,3804904
80.7,67,Machoke,fighting,none,-,-,Shadow,-,-,-,-,-,2296,161.3,117.6,172,50,Karate Chop,Cross Chop*,Dynamic Punch,-,-,3,-,3264574
80.6,1013,Sinistcha,grass,ghost,-,-,-,-,-,-,-,-,2497,171.1,153.2,139,32,Astonish,Shadow Ball,Energy Ball,-,-,3,-,3643425
80.5,250,Ho-Oh,fire,flying,-,-,-,-,-,-,-,-,2481,158,167.7,147,23.5,Incinerate,Brave Bird,Sacred Fire*,-,-,20,-,3895786
80.5,141,Kabutops,rock,water,-,-,-,-,-,-,-,-,2497,174.6,156,131,37.5,Fury Cutter*,Aqua Jet,Stone Edge,-,-,5,-,3568174
80.5,545,Scolipede,bug,poison,-,-,-,-,-,-,-,-,2497,170.3,154.7,139,46.5,Poison Sting,Aqua Tail,Megahorn,-,-,1,-,3662145
80.5,199,Slowking,poison,psychic,Galarian,-,-,-,-,-,-,-,2500,151.7,152.4,178,38.5,Acid,Surf*,Shadow Ball,-,-,3,-,4115633
80.5,178,Xatu,psychic,flying,-,-,-,-,-,-,-,-,2474,173.9,135.3,149,50,Peck,Psyshock,Shadow Ball,-,-,3,-,3506318
80.4,306,Aggron,steel,none,-,-,-,Mega,-,-,-,-,2499,157.3,216.8,116,22,Dragon Tail,Meteor Beam,Rock Tomb,-,-,1,-,3954968
80.4,22,Fearow,normal,flying,-,-,-,-,-,-,-,-,2257,165.5,124.4,149,50,Peck,Drill Peck,Drill Run,-,-,1,-,3067489
80.4,211,Qwilfish,dark,poison,Hisuian,-,-,-,-,-,-,-,2415,167.2,139.5,149,50,Poison Jab,Aqua Tail,Dark Pulse,-,-,3,-,3475491
80.2,937,Ceruledge,fire,ghost,-,-,-,-,-,-,-,-,2500,175.5,143.9,141,29,Incinerate,Shadow Ball,Flame Charge,-,-,5,-,3561055
80.2,217,Ursaring,normal,none,-,-,-,-,-,-,-,-,2499,179.3,118.3,164,32,Shadow Claw,Swift,Close Combat,-,-,3,-,3476626
80.2,644,Zekrom,dragon,electric,-,-,-,-,-,-,-,-,2493,178.1,142.6,137,22.5,Dragon Breath,Crunch,Wild Charge,-,-,20,-,3477820
80.1,122,Mr. Mime,psychic,fairy,-,-,-,-,-,-,-,-,2498,173.4,183.5,113,49.5,Psywave,Shadow Ball,Psychic,-,-,5,-,3595651
80,59,Arcanine,fire,none,-,-,Shadow,-,-,-,-,-,2500,170.4,132.1,163,31,Fire Fang,Wild Charge,Psychic Fangs,-,-,3,-,3668546
80,503,Samurott,water,dark,Hisuian,-,-,-,-,-,-,-,2498,169.7,127.7,169,35.5,Fury Cutter,Icy Wind,Dark Pulse,-,-,3,-,3661806
80,581,Swanna,water,flying,-,-,Shadow,-,-,-,-,-,2361,165.5,123.5,164,50,Gust,Aqua Jet,Fly,-,-,3,-,3353483
79.9,358,Chimecho,psychic,none,-,-,-,-,-,-,-,-,2500,157.1,153.8,164,50,Astonish,Psyshock,Shadow Ball,-,-,5,-,3962829
79.9,164,Noctowl,normal,flying,-,-,-,-,-,-,-,-,2288,134.4,143.7,201,50,Wing Attack,Shadow Ball,Sky Attack,-,-,1,-,3883121
79.9,369,Relicanth,water,rock,-,-,-,-,-,-,-,-,2497,134.9,176.4,194,44.5,Water Gun,Aqua Tail,Ancient Power,-,-,5,-,4616800
79.9,248,Tyranitar,rock,dark,-,-,-,Mega,-,-,-,-,2498,172.4,160.3,131,17,Dragon Breath,Brutal Swing,Stone Edge,-,-,5,-,3619803
79.8,87,Dewgong,water,ice,-,-,-,-,-,-,-,-,2245,129.4,161.3,186,50,Ice Shard*,Icy Wind*,Drill Run,-,-,3,-,3883324
79.8,526,Gigalith,rock,none,-,-,Shadow,-,-,-,-,-,2497,164,154,150,28.5,Lock On,Meteor Beam*,Superpower,-,-,3,-,3790163
79.7,779,Bruxish,water,psychic,-,-,-,-,-,-,-,-,2499,176,132,152,48,Confusion,Aqua Tail,Psychic Fangs,-,-,3,-,3532211
79.7,941,Kilowattrel,electric,flying,-,-,-,-,-,-,-,-,2494,184,120.2,152,45.5,Thunder Shock,Acrobatics,Aerial Ace,-,-,1,-,3362341
79.7,171,Lanturn,water,electric,-,-,-,-,-,-,-,-,2357,135.3,127.7,237,50,Spark,Surf,Thunderbolt,-,-,3,-,4095308
79.7,826,Orbeetle,bug,psychic,-,-,-,-,-,-,-,-,2491,142.9,214.3,142,50,Confusion,Psyshock,Bug Buzz,-,-,1,-,4346565
79.6,594,Alomomola,water,none,-,-,-,-,-,-,-,-,2452,128.6,122.7,296,50,Waterfall,Hydro Pump,Blizzard,-,-,5,-,4668794
79.6,542,Leavanny,bug,grass,-,-,-,-,-,-,-,-,2498,166.7,143.6,156,41.5,Shadow Claw*,Leaf Blade,X-Scissor,-,-,1,-,3735388
79.6,143,Snorlax,normal,none,-,-,Shadow,-,-,-,-,-,2495,139.1,131.2,245,28.5,Lick,Body Slam,Earthquake,-,-,5,-,4470989
79.6,642,Thundurus,electric,flying,-,Incarnate,Shadow,-,-,-,-,-,2490,189.8,124.7,138,27.5,Thunder Shock,Thunder Punch,Brick Break,-,-,20,-,3266915
79.5,890,Eternatus,poison,dragon,-,-,-,-,-,-,-,-,2498,174.4,123.1,166,20,Dragon Tail,Dynamax Cannon*,Sludge Bomb,-,-,20,-,3563597
79.5,475,Gallade,psychic,fighting,-,-,-,Mega,-,-,-,-,2493,197.1,146.4,109,20,Psycho Cut,Close Combat,Leaf Blade,-,-,5,-,3145118
79.5,445,Garchomp,dragon,ground,-,-,-,Mega,-,-,-,-,2494,187.8,128.6,137,16.5,Dragon Tail,Twister,Earth Power*,-,-,5,-,3307972
79.5,376,Metagross,steel,psychic,-,-,Shadow,-,-,-,-,-,2499,171.5,158.4,134,24,Shadow Claw*,Meteor Mash*,Earthquake,-,-,5,-,3638776
79.5,89,Muk,poison,dark,Alolan,-,-,-,-,-,-,-,2497,150,144.6,191,37,Poison Jab,Dark Pulse,Acid Spray,-,-,3,-,4142335
79.5,211,Qwilfish,water,poison,-,-,Shadow,-,-,-,-,-,2318,167.2,128.6,149,50,Poison Sting,Aqua Tail,Ice Beam,-,-,3,-,3203314
79.5,791,Solgaleo,psychic,steel,-,-,-,-,-,-,-,-,2499,166.6,130.7,172,23,Fire Spin,Psychic Fangs,Iron Head,-,-,20,-,3744360
79.5,134,Vaporeon,water,none,-,-,-,-,-,-,-,-,2494,151.6,127.7,211,29.5,Water Gun,Aqua Tail,Last Resort*,-,-,5,-,4086079
79.5,899,Wyrdeer,normal,psychic,-,-,-,-,-,-,-,-,2496,163,123.4,190,37.5,Confusion,Wild Charge,Stomp,-,-,5,-,3820904
79.4,483,Dialga,steel,dragon,-,-,Shadow,-,-,-,-,-,2479,178.7,140.7,136,22.5,Dragon Breath,Iron Head,Thunder,-,-,20,-,3418525
79.4,785,Tapu Koko,electric,fairy,-,-,-,-,-,-,-,-,2496,184.2,138.8,132,29,Volt Switch,Thunderbolt,Nature's Madness*,-,-,20,-,3375289
79.3,101,Electrode,electric,none,-,-,Shadow,-,-,-,-,-,2373,158,158,142,50,Volt Switch,Foul Play,Discharge,-,-,3,-,3543829
79.3,478,Froslass,ice,ghost,-,-,-,-,-,-,-,-,2306,156.3,138.6,157,50,Powder Snow,Avalanche,Shadow Ball,-,-,3,-,3402243
79.3,76,Golem,rock,electric,Alolan,-,Shadow,-,-,-,-,-,2499,160.6,159.1,152,32.5,Volt Switch,Wild Charge,Rock Blast,-,-,1,-,3881936
79.3,581,Swanna,water,flying,-,-,-,-,-,-,-,-,2361,165.5,123.5,164,50,Gust,Aqua Jet,Fly,-,-,3,-,3353483
79.3,389,Torterra,grass,ground,-,-,Shadow,-,-,-,-,-,2500,155.1,152.8,170,33.5,Mud Slap,Frenzy Plant*,Sand Tomb,-,-,3,-,4028001
79.2,1011,Dipplin,grass,dragon,-,-,-,-,-,-,-,-,2494,147.8,166.2,171,49,Dragon Tail,Seed Bomb,Outrage,-,-,5,-,4202497
79.2,643,Reshiram,dragon,fire,-,-,-,-,-,-,-,-,2493,178.1,142.6,137,22.5,Dragon Breath,Crunch,Overheat,-,-,20,-,3477820
79,485,Heatran,fire,steel,-,-,-,-,-,-,-,-,2491,168.6,150.8,144,24.5,Fire Spin,Magma Storm*,Earth Power,-,-,20,-,3660400
79,497,Serperior,grass,none,-,-,-,-,-,-,-,-,2500,144.9,182.4,163,48.5,Vine Whip,Frenzy Plant*,Aerial Ace,-,-,3,-,4307907
79,128,Tauros,fighting,water,-,-,-,-,Aqua,-,-,-,2499,163,158.4,148,35,Double Kick,Aqua Jet,Trailblaze,-,-,3,-,3820775
79,571,Zoroark,normal,ghost,Hisuian,-,-,-,-,-,-,-,2494,209.5,112.2,126,39,Shadow Claw,Shadow Ball,Foul Play,-,-,5,-,2961798
78.9,596,Galvantula,bug,electric,-,-,Shadow,-,-,-,-,-,2494,181.5,120.2,157,50,Volt Switch,Discharge,Cross Poison,-,-,3,-,3424193
78.9,97,Hypno,psychic,none,-,-,Shadow,-,-,-,-,-,2363,133.6,174.8,178,50,Confusion,Thunder Punch,Ice Punch,-,-,3,-,4156705
78.9,464,Rhyperior,ground,rock,-,-,-,-,-,-,-,-,2500,162.7,134.9,175,24.5,Mud Slap,Drill Run,Rock Wrecker*,-,-,3,-,3839674
78.8,376,Metagross,steel,psychic,-,-,-,Mega,-,-,-,-,2495,174.7,174.1,117,18.5,Shadow Claw*,Meteor Mash*,Earthquake,-,-,5,-,3557842
78.8,89,Muk,poison,dark,Alolan,-,Shadow,-,-,-,-,-,2497,150,144.6,191,37,Poison Jab,Dark Pulse,Acid Spray,-,-,3,-,4142335
78.8,894,Regieleki,electric,none,-,-,-,-,-,-,-,-,2486,193.5,106.2,155,34.5,Volt Switch,Thunder Cage*,Hyper Beam,-,-,20,-,3184640
78.8,254,Sceptile,grass,none,-,-,Shadow,-,-,-,-,-,2496,175.5,141.5,143,37,Fury Cutter,Leaf Blade,Breaking Swipe,-,-,3,-,3551252
78.8,317,Swalot,poison,none,-,-,-,-,-,-,-,-,2236,130.2,146.2,201,50,Mud Shot,Sludge,Ice Beam,-,-,1,-,3827769
78.7,181,Ampharos,electric,dragon,-,-,-,Mega,-,-,-,-,2498,184.6,134.4,136,21.5,Volt Switch,Brutal Swing,Thunder Punch,-,-,5,-,3374140
78.7,9,Blastoise,water,none,-,-,-,Mega,-,-,-,-,2487,171.7,161.4,130,23,Rollout,Hydro Cannon*,Ice Beam,-,-,3,-,3603499
78.7,237,Hitmontop,fighting,none,-,-,-,-,-,-,-,-,2438,158,186.5,127,50,Counter,Close Combat,Triple Axel,-,-,5,-,3742685
78.7,126,Magmar,fire,none,-,-,-,-,-,-,-,-,2496,174.4,140.3,146,48,Karate Chop,Fire Punch,Scorching Sands,-,-,5,-,3572144
78.6,648,Meloetta,normal,psychic,-,Aria,-,-,-,-,-,-,2484,164.7,150.2,151,22.5,Confusion,Psyshock,Dazzling Gleam,-,-,20,-,3735910
78.5,655,Delphox,fire,psychic,-,-,-,-,-,-,-,-,2500,171.9,149.9,141,30.5,Fire Spin,Psyshock,Blast Burn*,-,-,3,-,3633571
78.5,125,Electabuzz,electric,none,-,-,Shadow,-,-,-,-,-,2494,172.8,142.3,146,46.5,Thunder Shock,Thunder Punch,Thunderbolt,-,-,5,-,3590962
78.5,841,Flapple,grass,dragon,-,-,-,-,-,-,-,-,2499,178.3,129.2,152,45.5,Dragon Breath,Fly,Seed Bomb,-,-,5,-,3501510
78.5,758,Salazzle,poison,fire,-,-,-,-,-,-,-,-,2500,189.6,116.7,149,44,Incinerate,Poison Fang,Dragon Pulse,-,-,3,-,3296524
78.5,321,Wailord,water,none,-,-,Shadow,-,-,-,-,-,2492,155.7,84.9,301,48.5,Rollout,Scald,Blizzard,-,-,1,-,3981930
78.5,889,Zamazenta,fighting,steel,-,Crowned Shield,-,-,-,-,-,-,2494,160.4,187.3,129,22,Ice Fang,Close Combat,Behemoth Bash<sup>†</sup>,-,-,20,-,3876467
78.4,655,Delphox,fire,psychic,-,-,Shadow,-,-,-,-,-,2500,171.9,149.9,141,30.5,Fire Spin,Psyshock,Blast Burn*,-,-,3,-,3633571
78.4,76,Golem,rock,electric,Alolan,-,-,-,-,-,-,-,2499,160.6,159.1,152,32.5,Volt Switch,Rock Blast,Wild Charge,-,-,1,-,3881936
78.4,67,Machoke,fighting,none,-,-,-,-,-,-,-,-,2296,161.3,117.6,172,50,Karate Chop,Cross Chop*,Dynamic Punch,-,-,3,-,3264574
78.4,211,Qwilfish,water,poison,-,-,-,-,-,-,-,-,2318,167.2,128.6,149,50,Poison Sting,Aqua Tail,Shadow Ball,-,-,3,-,3203314
78.2,815,Cinderace,fire,none,-,-,-,-,-,-,-,-,2500,179.3,130.6,149,31,Fire Spin,Blast Burn*,Pyro Ball,-,-,3,-,3488247
78.2,245,Suicune,water,none,-,-,Shadow,-,-,-,-,-,2493,139.5,180.7,176,33,Ice Fang,Scald,Ice Beam,-,-,20,-,4434947
78.1,530,Excadrill,ground,steel,-,-,-,-,-,-,-,-,2499,184.5,101.8,180,28,Mud Shot,Drill Run,Rock Slide,-,-,3,-,3380431
78.1,858,Hatterene,psychic,fairy,-,-,-,-,-,-,-,-,2493,182.8,149.5,124,34.5,Psycho Cut,Psyshock,Power Whip,-,-,5,-,3388172
78.1,750,Mudsdale,ground,none,-,-,-,-,-,-,-,-,2500,160.8,136.5,177,31,Mud Slap,Body Slam,Earthquake,-,-,3,-,3885464
78.1,464,Rhyperior,ground,rock,-,-,Shadow,-,-,-,-,-,2500,162.7,134.9,175,24.5,Mud Slap,Drill Run,Rock Wrecker*,-,-,3,-,3839674
78.1,398,Staraptor,normal,flying,-,-,Shadow,-,-,-,-,-,2499,181.3,117.6,161,34.5,Wing Attack,Fly,Close Combat,-,-,1,-,3432542
78,142,Aerodactyl,rock,flying,-,-,-,-,-,-,-,-,2495,172.7,132.8,157,36,Dragon Breath,Rock Slide,Earth Power,-,-,5,-,3598891
78,707,Klefki,steel,fairy,-,-,-,-,-,-,-,-,2204,147.1,163,137,50,Astonish,Foul Play,Play Rough,-,-,3,-,3284196
78,199,Slowking,water,psychic,-,-,-,-,-,-,-,-,2498,146.6,156.2,186,43,Confusion,Surf*,Blizzard,-,-,3,-,4258939
78,903,Sneasler,fighting,poison,-,-,Shadow,-,-,-,-,-,2497,187.6,121.2,146,28.5,Shadow Claw,Close Combat,X-Scissor,-,-,5,-,3320034
78,892,Urshifu,fighting,water,-,-,-,-,Rapid Strike,-,-,-,2487,176.5,125.6,158,24.5,Waterfall,Aqua Jet,Dynamic Punch,-,-,20,-,3504394
78,340,Whiscash,water,ground,-,-,-,-,-,-,-,-,2346,139.5,131.1,215,50,Mud Shot,Mud Bomb,Scald,-,-,1,-,3931334
77.9,485,Heatran,fire,steel,-,-,Shadow,-,-,-,-,-,2480,170.8,148.6,142,24,Fire Spin,Magma Storm*,Earth Power,-,-,20,-,3603202
77.9,128,Tauros,fighting,none,-,-,-,-,Combat,-,-,-,2499,163,158.4,148,35,Double Kick,Close Combat,Trailblaze,-,-,3,-,3820775
77.8,500,Emboar,fire,fighting,-,-,-,-,-,-,-,-,2496,177,104.5,190,31.5,Ember,Blast Burn*,Rock Slide,-,-,3,-,3513627
77.8,576,Gothitelle,psychic,none,-,-,-,-,-,-,-,-,2499,149.5,180.2,155,48,Confusion,Rock Slide,Future Sight,-,-,3,-,4173823
77.8,533,Gurdurr,fighting,none,-,-,-,-,-,-,-,-,2452,163.9,125.2,178,50,Low Kick,Brick Break,Stone Edge,-,-,5,-,3651822
77.8,533,Gurdurr,fighting,none,-,-,Shadow,-,-,-,-,-,2452,163.9,125.2,178,50,Low Kick,Brick Break,Stone Edge,-,-,5,-,3651822
77.8,195,Quagsire,water,ground,-,-,-,-,-,-,-,-,2252,140.3,132.8,194,50,Mud Shot,Aqua Tail*,Stone Edge,-,-,3,-,3614465
77.8,254,Sceptile,grass,none,-,-,-,-,-,-,-,-,2496,175.5,141.5,143,37,Fury Cutter,Leaf Blade,Breaking Swipe,-,-,3,-,3551252
77.7,251,Celebi,psychic,grass,-,-,-,-,-,-,-,-,2493,155.5,154.8,166,27.5,Confusion,Seed Bomb,Aura Sphere,-,-,20,-,3996896
77.7,342,Crawdaunt,water,dark,-,-,Shadow,-,-,-,-,-,2497,185.9,128,141,45,Waterfall,Night Slash,Scald,-,-,3,-,3354969
77.7,101,Electrode,electric,none,-,-,-,-,-,-,-,-,2373,158,158,142,50,Volt Switch,Foul Play,Discharge,-,-,3,-,3543829
77.7,126,Magmar,fire,none,-,-,Shadow,-,-,-,-,-,2496,174.4,140.3,146,48,Ember,Fire Punch,Scorching Sands,-,-,5,-,3572144
77.6,596,Galvantula,bug,electric,-,-,-,-,-,-,-,-,2494,181.5,120.2,157,50,Volt Switch,Discharge,Cross Poison,-,-,3,-,3424193
77.6,195,Quagsire,water,ground,-,-,Shadow,-,-,-,-,-,2252,140.3,132.8,194,50,Mud Shot,Aqua Tail*,Stone Edge,-,-,3,-,3614465
77.6,145,Zapdos,fighting,flying,Galarian,-,-,-,-,-,-,-,2490,174.7,136.3,149,25.5,Low Kick,Fly,Brave Bird,-,-,20,-,3547372
77.5,760,Bewear,normal,fighting,-,-,-,-,-,-,-,-,2499,166.9,112.5,199,29.5,Shadow Claw,Superpower,Stomp,-,-,1,-,3734891
77.5,589,Escavalier,bug,steel,-,-,-,-,-,-,-,-,2499,170.9,152.1,140,33.5,Bug Bite,Razor Shell*,Drill Run,-,-,3,-,3637330
77.5,972,Houndstone,ghost,none,-,-,-,-,-,-,-,-,2500,154.4,170.7,153,44.5,Lick,Shadow Ball,Psychic Fangs,-,-,3,-,4033071
77.4,547,Whimsicott,grass,fairy,-,-,-,-,-,-,-,-,2277,150.4,160.5,142,50,Fairy Wind,Moonblast,Seed Bomb,-,-,1,-,3428021
77.3,306,Aggron,steel,rock,-,-,-,-,-,-,-,-,2498,150.4,201.5,137,31.5,Dragon Tail,Rock Tomb,Thunder,-,-,1,-,4151170
77.3,232,Donphan,ground,none,-,-,-,-,-,-,-,-,2494,160.8,147.6,163,31,Mud Slap,Body Slam,Earthquake,-,-,3,-,3868258
77.3,905,Enamorus,fairy,flying,-,Incarnate,-,-,-,-,-,-,2499,198.5,121.5,130,27,Fairy Wind,Fly,Dazzling Gleam,-,-,20,-,3135062
77.3,55,Golduck,water,none,-,-,Shadow,-,-,-,-,-,2500,160.4,144,168,46.5,Confusion,Cross Chop,Liquidation,-,-,3,-,3881276
77.3,645,Landorus,ground,flying,-,Therian,-,-,-,-,-,-,2484,189,124.3,139,23,Mud Shot,Sandsear Storm*,Stone Edge,-,-,20,-,3265008
77.3,697,Tyrantrum,rock,dragon,-,-,-,-,-,-,-,-,2499,167.6,148.7,149,29.5,Dragon Tail,Rock Tomb,Crunch,-,-,5,-,3714646
77.2,144,Articuno,psychic,flying,Galarian,-,-,-,-,-,-,-,2487,172,140.3,149,25.5,Psycho Cut,Fly,Brave Bird,-,-,20,-,3596327
77.2,125,Electabuzz,electric,none,-,-,-,-,-,-,-,-,2490,168.9,145.4,149,50,Thunder Shock,Thunder Punch,Return<sup>†</sup>,-,-,5,-,3658450
77.2,500,Emboar,fire,fighting,-,-,Shadow,-,-,-,-,-,2496,177,104.5,190,31.5,Ember,Blast Burn*,Rock Slide,-,-,3,-,3513627
77.2,589,Escavalier,bug,steel,-,-,Shadow,-,-,-,-,-,2499,170.9,152.1,140,33.5,Bug Bite,Drill Run,Razor Shell*,-,-,3,-,3637330
77.2,862,Obstagoon,dark,normal,-,-,-,-,-,-,-,-,2497,145.4,165.2,178,40,Counter,Night Slash,Cross Chop,-,-,3,-,4275315
77.1,55,Golduck,water,none,-,-,-,-,-,-,-,-,2500,160.4,144,168,46.5,Confusion,Cross Chop,Liquidation,-,-,3,-,3881276
77.1,620,Mienshao,fighting,none,-,-,-,-,-,-,-,-,2500,204.1,108.6,138,37.5,Force Palm,Brutal Swing,Brick Break,-,-,3,-,3060265
77.1,862,Obstagoon,dark,normal,-,-,Shadow,-,-,-,-,-,2497,145.4,165.2,178,40,Counter,Cross Chop,Night Slash,-,-,3,-,4275315
77.1,777,Togedemaru,electric,steel,-,-,-,-,-,-,-,-,2442,172.3,134.4,149,50,Thunder Shock,Fell Stinger,Wild Charge,-,-,3,-,3450872
77.1,416,Vespiquen,bug,flying,-,-,-,-,-,-,-,-,2267,137.8,172.3,157,50,Fury Cutter,X-Scissor,Power Gem,-,-,3,-,3727058
77,429,Mismagius,ghost,none,-,-,-,-,-,-,-,-,2500,171,159.1,134,41,Hex,Shadow Ball,Dazzling Gleam,-,-,3,-,3644477
77,888,Zacian,fairy,none,-,Hero,-,-,-,-,-,-,2491,169.5,161,134,24,Snarl,Wild Charge,Close Combat,-,-,20,-,3656567
76.9,615,Cryogonal,ice,none,-,-,-,-,-,-,-,-,2498,149.4,177.9,157,36.5,Ice Shard,Night Slash,Triple Axel,-,-,5,-,4174746
76.9,632,Durant,bug,steel,-,-,-,-,-,-,-,-,2500,174,159.9,129,39.5,Bug Bite,X-Scissor,Stone Edge,-,-,3,-,3588806
76.8,332,Cacturne,grass,dark,-,-,Shadow,-,-,-,-,-,2499,194,108.3,153,48.5,Sucker Punch,Dynamic Punch,Trailblaze,-,-,3,-,3214223
76.8,94,Gengar,ghost,poison,-,-,-,Mega,-,-,-,-,2500,216.1,131,102,21,Shadow Claw,Shadow Punch*,Sludge Bomb,-,-,3,-,2887451
76.8,135,Jolteon,electric,none,-,-,-,-,-,-,-,-,2496,178.3,147.4,133,34,Volt Switch,Discharge,Last Resort*,-,-,5,-,3495268
76.8,908,Meowscarada,grass,dark,-,-,-,-,-,-,-,-,2498,180.6,127.4,150,34.5,Leafage,Night Slash,Frenzy Plant*,-,-,3,-,3451739
76.8,34,Nidoking,poison,ground,-,-,Shadow,-,-,-,-,-,2494,166.5,136.9,164,42,Fury Cutter*,Sand Tomb,Earth Power,-,-,3,-,3736018
76.7,142,Aerodactyl,rock,flying,-,-,Shadow,-,-,-,-,-,2495,172.7,132.8,157,36,Dragon Breath,Rock Slide,Earth Power,-,-,5,-,3598891
76.7,478,Froslass,ice,ghost,-,-,Shadow,-,-,-,-,-,2306,156.3,138.6,157,50,Powder Snow,Avalanche,Shadow Ball,-,-,3,-,3402243
76.7,1019,Hydrapple,grass,dragon,-,-,-,-,-,-,-,-,2500,157.6,141.2,178,28.5,Dragon Tail,Seed Bomb,Outrage,-,-,5,-,3961526
76.7,523,Zebstrika,electric,none,-,-,Shadow,-,-,-,-,-,2499,177.4,124.6,159,47,Low Kick,Wild Charge,Discharge,-,-,3,-,3515897
76.6,232,Donphan,ground,none,-,-,Shadow,-,-,-,-,-,2494,160.8,147.6,163,31,Mud Slap,Body Slam,Earthquake,-,-,3,-,3868258
76.6,34,Nidoking,poison,ground,-,-,-,-,-,-,-,-,2494,166.5,136.9,164,42,Fury Cutter*,Sand Tomb,Earth Power,-,-,3,-,3736018
76.5,715,Noivern,flying,dragon,-,-,-,-,-,-,-,-,2500,161.8,145.6,164,36.5,Gust,Heat Wave,Hurricane,-,-,5,-,3862261
76.5,157,Typhlosion,fire,ghost,Hisuian,-,-,-,-,-,-,-,2495,179.3,137.4,141,30.5,Ember,Fire Punch,Wild Charge,-,-,3,-,3473115
76.4,340,Whiscash,water,ground,-,-,Shadow,-,-,-,-,-,2346,139.5,131.1,215,50,Mud Shot,Mud Bomb,Scald,-,-,1,-,3931334
76.3,467,Magmortar,fire,none,-,-,Shadow,-,-,-,-,-,2500,182,133.8,141,29,Karate Chop,Fire Punch,Thunderbolt*,-,-,5,-,3433937
