Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
75.2,655,Delphox,fire,psychic,-,-,Shadow,-,-,-,-,-,1499,132.6,115.6,110,18,Fire Spin,Psyshock,Blast Burn*,-,-,3,-,1686664
75.2,55,Golduck,water,none,-,-,Shadow,-,-,-,-,-,1499,124.2,112.2,129,22.5,Confusion,Cross Chop,Liquidation,-,-,3,-,1796871
75.2,123,Scyther,bug,flying,-,-,-,-,-,-,-,-,1500,134.9,109.5,113,20.5,Fury Cutter,X-Scissor,Night Slash,-,-,5,-,1668474
75.2,245,Suicune,water,none,-,-,-,-,-,-,-,-,1489,106.3,143.1,137,18.5,Ice Fang,Bubble Beam,Scald,-,-,20,-,2083417
75.1,400,Bibarel,normal,water,-,-,-,-,-,-,-,-,1498,123,99.3,149,31.5,Rollout,Surf,Hyper Fang,-,-,1,-,1818797
75.1,256,Combusken,fire,fighting,-,-,Shadow,-,-,-,-,-,1499,130.4,100.9,131,37.5,Ember,Rock Slide,Flame Charge,-,-,3,-,1723138
75.1,523,Zebstrika,electric,none,-,-,Shadow,-,-,-,-,-,1500,137.7,95.5,124,23,Low Kick,Wild Charge,Discharge,-,-,3,-,1630392
75,239,Elekid,electric,none,-,-,-,-,-,-,-,-,1364,126,97.5,120,50,Thunder Shock,Thunder Punch,Brick Break,-,-,5,-,1474345
75,58,Growlithe,fire,rock,Hisuian,-,-,-,-,-,-,-,1495,131.9,89.9,142,50,Ember,Rock Slide,Flamethrower,-,-,3,-,1684382
74.9,256,Combusken,fire,fighting,-,-,-,-,-,-,-,-,1499,130.4,100.9,131,37.5,Ember,Rock Slide,Flame Charge,-,-,3,-,1723138
74.9,788,Tapu Fini,water,fairy,-,-,-,-,-,-,-,-,1495,115.9,158.3,105,20,Water Gun,Surf,Nature's Madness*,-,-,20,-,1926493
74.8,663,Talonflame,fire,flying,-,-,Shadow,-,-,-,-,-,1500,121.4,112.7,135,25.5,Incinerate*,Flame Charge,Fly,-,-,1,-,1846682
74.8,523,Zebstrika,electric,none,-,-,-,-,-,-,-,-,1500,137.7,95.5,124,23,Low Kick,Wild Charge,Flame Charge,-,-,3,-,1630392
74.7,470,Leafeon,grass,none,-,-,-,-,-,-,-,-,1500,128.1,133.9,102,19,Quick Attack,Leaf Blade,Last Resort*,-,-,5,-,1749898
74.6,113,Chansey,normal,none,-,-,-,-,-,-,-,-,1418,63,120.2,421,50,Zen Headbutt,Dazzling Gleam,Psychic,-,-,5,-,3188219
74.6,125,Electabuzz,electric,none,-,-,Shadow,-,-,-,-,-,1500,132.2,112.6,114,24,Thunder Shock,Thunder Punch,Thunderbolt,-,-,5,-,1696362
74.6,391,Monferno,fire,fighting,-,-,Shadow,-,-,-,-,-,1499,129.6,96,139,42,Ember,Flame Wheel,Low Sweep,-,-,3,-,1730680
74.6,389,Torterra,grass,ground,-,-,Shadow,-,-,-,-,-,1498,119.9,117,133,19,Mud Slap,Frenzy Plant*,Sand Tomb,-,-,3,-,1867141
74.6,413,Wormadam,bug,ground,-,-,-,-,Sandy,-,-,-,1499,110,144.9,128,34.5,Sucker Punch,Bug Buzz,Bulldoze,-,-,1,-,2040195
74.5,59,Arcanine,fire,none,-,-,Shadow,-,-,-,-,-,1496,132.1,102.6,125,18,Fire Fang,Wild Charge,Psychic Fangs,-,-,3,-,1693302
74.5,710,Pumpkaboo,ghost,grass,-,-,-,-,-,-,Small,-,1359,115.1,116.8,119,50,Astonish,Foul Play,Grass Knot,-,-,5,-,1600115
74.3,58,Growlithe,fire,none,-,-,Shadow,-,-,-,-,-,1405,126.9,90.8,135,50,Ember,Flame Wheel,Body Slam,-,-,3,-,1554545
74.3,485,Heatran,fire,steel,-,-,-,-,-,-,-,-,1499,133,112.3,113,15,Fire Spin,Magma Storm*,Earth Power,-,-,20,-,1686996
74.2,310,Manectric,electric,none,-,-,-,-,-,-,-,-,1498,142.5,91.3,121,23.5,Thunder Fang,Psychic Fangs,Wild Charge,-,-,3,-,1574038
74.2,497,Serperior,grass,none,-,-,Shadow,-,-,-,-,-,1500,110.2,142.3,130,25,Vine Whip,Frenzy Plant*,Leaf Tornado,-,-,3,-,2038328
74.1,140,Kabuto,rock,water,-,-,-,-,-,-,-,-,1499,134.5,129.5,96,49,Mud Shot,Aqua Jet,Rock Tomb,-,-,5,-,1671529
74.1,79,Slowpoke,water,psychic,-,-,Shadow,-,-,-,-,-,1386,104.2,95,186,50,Confusion,Psyshock,Water Pulse,-,-,3,-,1840271
74,74,Geodude,rock,electric,Alolan,-,-,-,-,-,-,-,1462,123.5,123.5,113,50,Volt Switch,Rock Tomb,Rock Slide,-,-,1,-,1724177
73.9,6,Charizard,fire,flying,-,-,-,-,-,-,-,-,1498,132.8,108.9,117,19,Ember*,Blast Burn*,Air Cutter,-,-,3,-,1691315
73.9,485,Heatran,fire,steel,-,-,Shadow,-,-,-,-,-,1479,130.7,115.5,110,14.5,Fire Spin,Magma Storm*,Earth Power,-,-,20,-,1660650
73.9,894,Regieleki,electric,none,-,-,-,-,-,-,-,-,1489,149.8,82.6,119,19.5,Volt Switch,Thunder Cage*,Hyper Beam,-,-,20,-,1472474
73.9,892,Urshifu,fighting,water,-,-,-,-,Rapid Strike,-,-,-,1489,136.6,97.8,121,15,Counter,Aqua Jet,Dynamic Punch,-,-,20,-,1616195
73.8,910,Crocalor,fire,none,-,-,-,-,-,-,-,-,1494,119.4,105.8,148,29,Incinerate,Crunch,Flamethrower,-,-,3,-,1869076
73.8,499,Pignite,fire,fighting,-,-,-,-,-,-,-,-,1497,127.3,87,158,29,Ember,Rock Tomb,Flame Charge,-,-,3,-,1751280
73.8,413,Wormadam,bug,grass,-,-,-,-,Plant,-,-,-,1499,110,144.9,128,34.5,Sucker Punch,Energy Ball,Bug Buzz,-,-,1,-,2040195
73.7,190,Aipom,normal,none,-,-,-,-,-,-,-,-,1494,124.4,106.7,135,50,Astonish,Swift,Aerial Ace,-,-,3,-,1791711
73.7,146,Moltres,fire,flying,-,-,Shadow,-,-,-,-,-,1499,139.9,102,112,15.5,Wing Attack,Fly,Heat Wave,-,-,20,-,1598740
73.6,59,Arcanine,fire,none,-,-,-,-,-,-,-,-,1496,132.1,102.6,125,18,Fire Fang,Wild Charge,Psychic Fangs,-,-,3,-,1693302
73.5,794,Buzzwole,bug,fighting,-,-,-,-,-,-,-,-,1499,128.2,111.7,122,16,Counter,Superpower,Lunge,-,-,20,-,1747334
73.5,245,Suicune,water,none,-,-,Shadow,-,-,-,-,-,1478,107.1,140,136,18,Ice Fang,Bubble Beam,Scald,-,-,20,-,2039331
73.4,153,Bayleef,grass,none,-,-,Shadow,-,-,-,-,-,1499,105.6,141.6,142,49.5,Magical Leaf,Ancient Power,Energy Ball,-,-,3,-,2122414
73.4,500,Emboar,fire,fighting,-,-,Shadow,-,-,-,-,-,1499,137.9,80.4,147,18.5,Ember,Blast Burn*,Heat Wave,-,-,3,-,1630577
73.2,103,Exeggutor,grass,dragon,Alolan,-,-,-,-,-,-,-,1498,134.4,94.8,131,18.5,Dragon Tail,Seed Bomb,Draco Meteor*,-,-,3,-,1669766
73.2,43,Oddish,grass,poison,-,-,-,-,-,-,-,-,1389,122.7,106.7,120,50,Acid,Seed Bomb,Sludge Bomb,-,-,3,-,1571110
73.1,571,Zoroark,normal,ghost,Hisuian,-,-,-,-,-,-,-,1499,163.4,87.5,96,21,Shadow Claw,Shadow Ball,Foul Play,-,-,5,-,1373550
73,851,Centiskorch,fire,bug,-,-,-,-,-,-,-,-,1500,128.7,99.4,136,18.5,Ember,Lunge,Heat Wave,-,-,5,-,1739873
73,588,Karrablast,bug,none,-,-,Shadow,-,-,-,-,-,1336,127.7,85.7,127,50,Fury Cutter,Drill Run,X-Scissor,-,-,3,-,1390325
72.9,190,Aipom,normal,none,-,-,Shadow,-,-,-,-,-,1494,124.4,106.7,135,50,Astonish,Swift,Aerial Ace,-,-,3,-,1791711
72.8,17,Pidgeotto,normal,flying,-,-,Shadow,-,-,-,-,-,1350,110.9,100.8,147,50,Wing Attack,Air Cutter,Twister,-,-,1,-,1644149
72.6,594,Alomomola,water,none,-,-,-,-,-,-,-,-,1499,97.4,99.5,238,26,Waterfall,Hydro Pump,Blizzard,-,-,5,-,2305528
72.6,465,Tangrowth,grass,none,-,-,Shadow,-,-,-,-,-,1495,120.7,112.8,136,18,Vine Whip,Power Whip,Rock Slide,-,-,3,-,1851661
72.5,312,Minun,electric,none,-,-,-,-,-,-,-,-,1496,116.3,127.1,130,36.5,Quick Attack,Thunderbolt,Grass Knot,-,-,3,-,1921857
72.5,391,Monferno,fire,fighting,-,-,-,-,-,-,-,-,1499,129.6,96,139,42,Ember,Flame Wheel,Low Sweep,-,-,3,-,1730680
72.5,8,Wartortle,water,none,-,-,Shadow,-,-,-,-,-,1496,107.6,139.1,139,47.5,Water Gun,Aqua Jet,Ice Beam,-,-,3,-,2080282
72.4,103,Exeggutor,grass,dragon,Alolan,-,Shadow,-,-,-,-,-,1498,134.4,94.8,131,18.5,Dragon Tail,Seed Bomb,Draco Meteor*,-,-,3,-,1669766
72.4,369,Relicanth,water,rock,-,-,-,-,-,-,-,-,1499,105.2,133.7,152,22.5,Water Gun,Aqua Tail,Ancient Power,-,-,5,-,2137627
72.3,499,Pignite,fire,fighting,-,-,Shadow,-,-,-,-,-,1497,127.3,87,158,29,Ember,Rock Tomb,Flame Charge,-,-,3,-,1751280
72.2,842,Appletun,grass,dragon,-,-,-,-,-,-,-,-,1499,116.6,102.5,161,23,Astonish,Energy Ball,Outrage,-,-,5,-,1924256
72.2,342,Crawdaunt,water,dark,-,-,-,-,-,-,-,-,1498,144.7,98.4,109,22,Waterfall,Night Slash,Scald,-,-,3,-,1551934
72.2,146,Moltres,fire,flying,-,-,-,-,-,-,-,-,1499,136.8,103.7,115,16,Wing Attack,Fly,Heat Wave,-,-,20,-,1630791
72.1,500,Emboar,fire,fighting,-,-,-,-,-,-,-,-,1499,137.9,80.4,147,18.5,Ember,Blast Burn*,Heat Wave,-,-,3,-,1630577
72.1,507,Herdier,normal,none,-,-,-,-,-,-,-,-,1497,118.9,111.7,142,41.5,Sand Attack,Dig,Thunderbolt,-,-,1,-,1885363
72.1,667,Litleo,fire,normal,-,-,-,-,-,-,-,-,1500,121.6,105.8,144,48.5,Incinerate,Flame Charge,Crunch,-,-,3,-,1851844
72,253,Grovyle,grass,none,-,-,Shadow,-,-,-,-,-,1498,136.3,103.2,117,36.5,Bullet Seed,Leaf Blade,Aerial Ace,-,-,3,-,1646572
72,2,Ivysaur,grass,poison,-,-,Shadow,-,-,-,-,-,1500,119.8,121.4,129,37,Vine Whip,Power Whip,Sludge Bomb,-,-,3,-,1876677
71.9,654,Braixen,fire,none,-,-,-,-,-,-,-,-,1499,130.6,107,123,31,Ember,Psyshock,Flame Charge,-,-,3,-,1718256
71.9,286,Breloom,grass,fighting,-,-,-,-,-,-,-,-,1500,150,96.7,103,21,Force Palm,Dynamic Punch,Grass Knot*,-,-,3,-,1494123
71.9,134,Vaporeon,water,none,-,-,-,-,-,-,-,-,1500,118.5,96.9,165,18,Water Gun,Aqua Tail,Last Resort*,-,-,5,-,1894159
71.8,815,Cinderace,fire,none,-,-,-,-,-,-,-,-,1500,139,99.4,117,18.5,Fire Spin,Blast Burn*,Pyro Ball,-,-,3,-,1617082
71.8,655,Delphox,fire,psychic,-,-,-,-,-,-,-,-,1499,132.6,115.6,110,18,Fire Spin,Psyshock,Blast Burn*,-,-,3,-,1686664
71.8,138,Omanyte,rock,water,-,-,Shadow,-,-,-,-,-,1500,128,135.3,101,43,Mud Shot,Rock Tomb*,Rock Blast,-,-,5,-,1749618
71.8,199,Slowking,water,psychic,-,-,-,-,-,-,-,-,1500,113.4,120.9,144,22,Confusion,Surf*,Blizzard,-,-,3,-,1974848
71.7,427,Buneary,normal,none,-,-,-,-,-,-,-,-,1423,121.8,100.8,135,50,Quick Attack,Swift,Fire Punch,-,-,3,-,1658639
71.7,907,Floragato,grass,none,-,-,-,-,-,-,-,-,1500,124.5,110.6,131,37,Leafage,Energy Ball,Play Rough,-,-,3,-,1803025
71.6,929,Dolliv,grass,normal,-,-,-,-,-,-,-,-,1497,118.5,122.7,130,50,Magical Leaf,Earth Power,Trailblaze,-,-,3,-,1889662
71.6,419,Floatzel,water,none,-,-,-,-,-,-,-,-,1500,143.8,81.7,133,22.5,Waterfall,Aqua Jet,Swift,-,-,3,-,1563742
71.6,44,Gloom,grass,poison,-,-,-,-,-,-,-,-,1498,121.4,116,131,37,Acid,Sludge Bomb,Moonblast,-,-,3,-,1844296
71.5,58,Growlithe,fire,none,-,-,-,-,-,-,-,-,1405,126.9,90.8,135,50,Ember,Flame Wheel,Body Slam,-,-,3,-,1554545
71.4,43,Oddish,grass,poison,-,-,Shadow,-,-,-,-,-,1389,122.7,106.7,120,50,Acid,Seed Bomb,Sludge Bomb,-,-,3,-,1571110
71.3,508,Stoutland,normal,none,-,-,-,-,-,-,-,-,1496,123.9,116.2,125,19.5,Sand Attack,Wild Charge,Crunch,-,-,1,-,1799428
71.2,77,Ponyta,fire,none,-,-,Shadow,-,-,-,-,-,1500,133.5,108.2,116,36,Ember,Flame Wheel,Stomp,-,-,3,-,1675972
71.1,17,Pidgeotto,normal,flying,-,-,-,-,-,-,-,-,1350,110.9,100.8,147,50,Wing Attack,Air Cutter,Twister,-,-,1,-,1644149
70.9,721,Volcanion,fire,water,-,-,-,-,-,-,-,-,1494,135.6,117.4,103,15,Incinerate,Scald,Overheat,-,-,20,-,1639861
70.8,937,Ceruledge,fire,ghost,-,-,-,-,-,-,-,-,1500,136.4,114,106,17.5,Incinerate,Shadow Ball,Heat Wave,-,-,5,-,1647731
70.8,138,Omanyte,rock,water,-,-,-,-,-,-,-,-,1500,128,135.3,101,43,Mud Shot,Rock Tomb*,Rock Blast,-,-,5,-,1749618
70.7,136,Flareon,fire,none,-,-,-,-,-,-,-,-,1498,142.3,110,100,18,Ember,Superpower*,Heat Wave*,-,-,5,-,1564103
70.7,135,Jolteon,electric,none,-,-,-,-,-,-,-,-,1498,137.4,114.7,103,19,Thunder Shock,Discharge,Last Resort*,-,-,5,-,1623594
70.7,405,Luxray,electric,none,-,-,-,-,-,-,-,-,1500,138,99,119,19,Spark,Wild Charge,Psychic Fangs*,-,-,5,-,1625573
70.7,137,Porygon,normal,none,-,-,-,-,-,-,-,-,1500,120,115.4,135,35.5,Quick Attack<sup>†</sup>,Discharge*,Hyper Beam,-,-,3,-,1870465
70.5,588,Karrablast,bug,none,-,-,-,-,-,-,-,-,1336,127.7,85.7,127,50,Fury Cutter,Drill Run,X-Scissor,-,-,3,-,1390325
70.3,269,Dustox,bug,poison,-,-,-,-,-,-,-,-,1384,95,148.7,142,50,Confusion,Silver Wind,Sludge Bomb,-,-,1,-,2005436
70.3,228,Houndour,dark,fire,-,-,Shadow,-,-,-,-,-,1395,140.3,82.3,120,50,Ember,Crunch,Flamethrower,-,-,3,-,1386732
70.2,830,Eldegoss,grass,none,-,-,-,-,-,-,-,-,1498,108.4,160.5,119,28.5,Bullet Seed,Energy Ball,Grass Knot,-,-,3,-,2069942
70,5,Charmeleon,fire,none,-,-,Shadow,-,-,-,-,-,1500,126.6,109.5,128,38.5,Ember,Fire Punch,Flamethrower,-,-,3,-,1774326
69.9,242,Blissey,normal,none,-,-,-,-,-,-,-,-,1500,81,111.3,307,20.5,Zen Headbutt,Wild Charge*,Dazzling Gleam,-,-,5,-,2768972
69.9,421,Cherrim,grass,none,-,-,-,-,Sunshine,-,-,-,1500,121.9,116.3,130,27.5,Bullet Seed,Weather Ball (Fire),Solar Beam,-,-,1,-,1842766
69.9,44,Gloom,grass,poison,-,-,Shadow,-,-,-,-,-,1498,121.4,116,131,37,Acid,Sludge Bomb,Moonblast,-,-,3,-,1844296
69.8,609,Chandelure,ghost,fire,-,-,Shadow,-,-,-,-,-,1498,151.5,105.2,93,17,Incinerate,Shadow Ball,Energy Ball,-,-,5,-,1481922
69.7,636,Larvesta,bug,fire,-,-,-,-,-,-,-,-,1499,130.8,99.8,131,45.5,Ember,Flame Wheel,Bug Buzz,-,-,5,-,1710210
69.6,222,Corsola,water,rock,-,-,-,-,-,-,-,-,1500,108.6,142,134,49,Bubble,Power Gem,Rock Blast,-,-,3,-,2066246
69.3,690,Skrelp,poison,water,-,-,-,-,-,-,-,-,1202,104.2,104.2,127,50,Acid,Aqua Tail,Twister,-,-,3,-,1378846
69.3,128,Tauros,normal,none,-,-,-,-,-,-,-,-,1499,125.1,119.5,120,21.5,Tackle,Trailblaze,Horn Attack,-,-,3,-,1794891
69.2,291,Ninjask,bug,flying,-,-,-,-,-,-,-,-,1499,144.8,88.4,121,28.5,Fury Cutter,Shadow Ball,Aerial Ace,-,-,5,-,1549131
69.2,139,Omastar,rock,water,-,-,-,-,-,-,-,-,1500,126.6,128.4,109,20,Mud Shot,Rock Slide*,Hydro Pump,-,-,5,-,1773092
69.2,479,Rotom,electric,ghost,-,-,-,-,-,-,-,-,1499,132.4,120.5,106,27.5,Astonish,Thunderbolt,Ominous Wind,-,-,5,-,1691086
69.1,5,Charmeleon,fire,none,-,-,-,-,-,-,-,-,1500,126.6,109.5,128,38.5,Ember,Fire Punch,Return<sup>†</sup>,-,-,3,-,1774326
69.1,668,Pyroar,fire,normal,-,-,-,-,-,-,-,-,1500,135,98,126,20,Incinerate,Flame Charge,Dark Pulse,-,-,3,-,1666684
69,609,Chandelure,ghost,fire,-,-,-,-,-,-,-,-,1498,151.5,105.2,93,17,Incinerate,Shadow Ball,Energy Ball,-,-,5,-,1481922
69,45,Vileplume,grass,poison,-,-,-,-,-,-,-,-,1499,128.8,112.7,120,21.5,Acid,Sludge Bomb,Petal Blizzard,-,-,3,-,1742867
68.9,103,Exeggutor,grass,psychic,-,-,Shadow,-,-,-,-,-,1499,136.2,92.5,131,18.5,Confusion,Seed Bomb,Psychic,-,-,3,-,1650175
68.9,458,Mantyke,water,flying,-,-,-,-,-,-,-,-,1411,100.8,163,120,50,Bubble,Water Pulse,Aerial Ace,-,-,5,-,1972572
68.5,139,Omastar,rock,water,-,-,Shadow,-,-,-,-,-,1500,126.6,128.4,109,20,Mud Shot,Rock Slide*,Hydro Pump,-,-,5,-,1773092
68.4,156,Quilava,fire,none,-,-,-,-,-,-,-,-,1500,126.6,109.5,128,38.5,Ember,Flame Charge,Dig,-,-,3,-,1774326
68.3,388,Grotle,grass,none,-,-,Shadow,-,-,-,-,-,1500,117.8,114.9,141,30,Razor Leaf,Energy Ball,Body Slam,-,-,3,-,1908142
68.3,156,Quilava,fire,none,-,-,Shadow,-,-,-,-,-,1500,126.6,109.5,128,38.5,Ember,Flame Charge,Dig,-,-,3,-,1774326
68.1,199,Slowking,water,psychic,-,-,Shadow,-,-,-,-,-,1500,113.4,120.9,144,22,Confusion,Surf*,Blizzard,-,-,3,-,1974848
67.9,91,Cloyster,water,ice,-,-,-,-,-,-,-,-,1498,119,169.8,93,22,Ice Shard,Icy Wind,Liquidation,-,-,3,-,1879927
67.9,159,Croconaw,water,none,-,-,-,-,-,-,-,-,1500,117.7,120,135,35.5,Water Gun,Ice Punch,Water Pulse,-,-,3,-,1907626
67.9,301,Delcatty,normal,none,-,-,-,-,-,-,-,-,1496,111.9,116.8,153,46.5,Charm,Wild Charge,Disarming Voice,-,-,3,-,2000374
67.9,631,Heatmor,fire,none,-,-,-,-,-,-,-,-,1500,134.7,92.6,134,23.5,Fire Spin,Thunder Punch,Flamethrower,-,-,3,-,1671446
67.9,479,Rotom,electric,grass,-,-,-,-,Mow,-,-,-,1500,128.8,144.9,93,21.5,Thunder Shock,Ominous Wind,Leaf Storm,-,-,5,-,1736642
67.9,759,Stufful,normal,fighting,-,-,-,-,-,-,-,-,1499,124.8,92.2,156,49.5,Tackle,Superpower,Stomp,-,-,1,-,1794685
67.7,549,Lilligant,grass,fighting,Hisuian,-,-,-,-,-,-,-,1499,133.5,107.8,117,22,Bullet Seed,Upper Hand,Petal Blizzard,-,-,1,-,1682787
67.7,741,Oricorio,electric,flying,-,-,-,-,Pom-Pom,-,-,-,1497,130.9,102.1,128,24,Air Slash,Air Cutter,Hurricane,-,-,3,-,1710403
67.6,77,Ponyta,fire,none,-,-,-,-,-,-,-,-,1500,133.5,108.2,116,36,Ember,Flame Wheel,Stomp,-,-,3,-,1675972
67.6,72,Tentacool,water,poison,-,-,Shadow,-,-,-,-,-,1176,94.1,137.8,113,50,Poison Sting,Wrap,Water Pulse,-,-,3,-,1465578
67.5,564,Tirtouga,water,rock,-,-,Shadow,-,-,-,-,-,1500,114.4,132.5,130,46.5,Water Gun,Surf,Body Slam,-,-,5,-,1969593
67.4,555,Darmanitan,fire,none,-,Standard,Shadow,-,-,-,-,-,1496,149.8,72.1,138,17.5,Incinerate,Rock Slide,Overheat,-,-,3,-,1489923
67.4,72,Tentacool,water,poison,-,-,-,-,-,-,-,-,1176,94.1,137.8,113,50,Poison Sting,Wrap,Water Pulse,-,-,3,-,1465578
67.2,555,Darmanitan,fire,none,-,Standard,-,-,-,-,-,-,1496,149.8,72.1,138,17.5,Incinerate,Rock Slide,Overheat,-,-,3,-,1489923
67.2,812,Rillaboom,grass,none,-,-,-,-,-,-,-,-,1499,132.4,99.3,129,16.5,Razor Leaf,Drum Beating,Earth Power,-,-,3,-,1696084
67.2,564,Tirtouga,water,rock,-,-,-,-,-,-,-,-,1500,114.4,132.5,130,46.5,Water Gun,Surf,Body Slam,-,-,5,-,1969593
67.1,319,Sharpedo,water,dark,-,-,Shadow,-,-,-,-,-,1498,166.6,64.1,126,25.5,Waterfall,Crunch,Poison Fang,-,-,3,-,1345428
67.1,459,Snover,grass,ice,-,-,Shadow,-,-,-,-,-,1311,109.2,100.8,142,50,Powder Snow,Energy Ball,Ice Beam,-,-,3,-,1564162
67,103,Exeggutor,grass,psychic,-,-,-,-,-,-,-,-,1499,136.2,92.5,131,18.5,Confusion,Seed Bomb,Psychic,-,-,3,-,1650175
66.9,250,Ho-Oh,fire,flying,-,-,-,-,-,-,-,-,1491,123,128.5,114,14,Incinerate,Brave Bird,Sacred Fire*,-,-,20,-,1800807
66.9,274,Nuzleaf,grass,dark,-,-,Shadow,-,-,-,-,-,1387,125.2,78.1,157,50,Feint Attack,Leaf Blade,Foul Play,-,-,3,-,1536164
66.9,394,Prinplup,water,none,-,-,-,-,-,-,-,-,1498,118.6,117.1,136,36.5,Bubble,Icy Wind,Hydro Pump,-,-,3,-,1888948
66.9,726,Torracat,fire,none,-,-,-,-,-,-,-,-,1496,135.6,89.9,135,35,Ember,Flame Charge,Crunch,-,-,3,-,1644555
66.7,459,Snover,grass,ice,-,-,-,-,-,-,-,-,1311,109.2,100.8,142,50,Powder Snow,Energy Ball,Ice Beam,-,-,3,-,1564162
66.7,70,Weepinbell,grass,poison,-,-,Shadow,-,-,-,-,-,1500,139.4,82.7,140,39.5,Acid,Power Whip,Sludge Bomb,-,-,3,-,1613476
66.6,295,Exploud,normal,none,-,-,-,-,-,-,-,-,1500,119.8,99.5,157,24,Astonish,Crunch,Disarming Voice,-,-,1,-,1870373
66.6,388,Grotle,grass,none,-,-,-,-,-,-,-,-,1500,117.8,114.9,141,30,Razor Leaf,Body Slam,Energy Ball,-,-,3,-,1908142
66.6,422,Shellos,water,none,-,-,-,-,-,-,-,-,1284,99.2,100.8,166,50,Mud Slap,Body Slam,Water Pulse,-,-,3,-,1659740
66.5,159,Croconaw,water,none,-,-,Shadow,-,-,-,-,-,1500,117.7,120,135,35.5,Water Gun,Ice Punch,Water Pulse,-,-,3,-,1907626
66.5,554,Darumaka,fire,none,-,-,Shadow,-,-,-,-,-,1500,131.9,82.3,157,50,Fire Fang,Fire Punch,Flame Charge,-,-,3,-,1705667
66.5,233,Porygon2,normal,none,-,-,-,-,-,-,-,-,1498,122.2,117.9,127,20.5,Lock On,Tri Attack,Zap Cannon,-,-,3,-,1829984
66.4,550,Basculin,water,none,-,-,-,-,-,-,-,-,1500,134,97.2,129,27,Water Gun,Aqua Tail,Aqua Jet,-,-,1,-,1679476
66.4,455,Carnivine,grass,none,-,-,-,-,-,-,-,-,1499,130.2,101.9,130,25.5,Vine Whip,Energy Ball,Crunch,-,-,5,-,1724039
66.3,505,Watchog,normal,none,-,-,-,-,-,-,-,-,1500,125.2,114.1,125,31.5,Low Kick,Crunch,Hyper Fang,-,-,1,-,1785264
66.3,505,Watchog,normal,none,-,-,Shadow,-,-,-,-,-,1500,125.2,114.1,125,31.5,Low Kick,Crunch,Hyper Fang,-,-,1,-,1785264
66.2,554,Darumaka,fire,none,-,-,-,-,-,-,-,-,1500,131.9,82.3,157,50,Fire Fang,Fire Punch,Flame Charge,-,-,3,-,1705667
66.2,492,Shaymin,grass,none,-,Land,-,-,-,-,-,-,1498,117.9,122.3,132,17,Magical Leaf,Grass Knot,Seed Flare*,-,-,20,-,1902467
65.8,204,Pineco,bug,none,-,-,-,-,-,-,-,-,1253,103.4,115.1,127,50,Bug Bite,Rock Tomb,Sand Tomb,-,-,5,-,1511117
65.8,763,Tsareena,grass,none,-,-,-,-,-,-,-,-,1496,130.4,120.7,109,18.5,Magical Leaf,Triple Axel,High Jump Kick*,-,-,3,-,1715364
65.7,404,Luxio,electric,none,-,-,-,-,-,-,-,-,1499,133.3,91.1,139,47.5,Spark,Wild Charge,Crunch,-,-,5,-,1686895
65.7,277,Swellow,normal,flying,-,-,Shadow,-,-,-,-,-,1499,136,100,121,29,Wing Attack,Brave Bird,Sky Attack,-,-,1,-,1645136
65.5,432,Purugly,normal,none,-,-,-,-,-,-,-,-,1493,125.5,105.5,134,28.5,Shadow Claw,Aerial Ace,Thunder,-,-,3,-,1775269
65.5,512,Simisage,grass,none,-,-,-,-,-,-,-,-,1496,136,95.8,126,23.5,Vine Whip,Grass Knot,Crunch,-,-,3,-,1642252
65.4,228,Houndour,dark,fire,-,-,-,-,-,-,-,-,1395,140.3,82.3,120,50,Ember,Crunch,Flamethrower,-,-,3,-,1386732
65.2,367,Huntail,water,none,-,-,-,-,-,-,-,-,1497,130.8,125.6,104,23.5,Water Gun,Aqua Tail,Crunch,-,-,3,-,1709128
65.2,392,Infernape,fire,fighting,-,-,-,-,-,-,-,-,1495,136.7,100.4,119,20.5,Fire Spin,Close Combat,Blast Burn*,-,-,3,-,1633131
65.1,118,Goldeen,water,none,-,-,-,-,-,-,-,-,1302,116,105,120,50,Peck,Aqua Tail,Horn Attack,-,-,3,-,1461636
65.1,695,Heliolisk,electric,normal,-,-,-,-,-,-,-,-,1500,138.1,112.1,105,21.5,Volt Switch,Breaking Swipe,Parabolic Charge,-,-,3,-,1626001
65,557,Dwebble,bug,rock,-,-,Shadow,-,-,-,-,-,1384,111.8,120.2,127,50,Smack Down,X-Scissor,Rock Tomb,-,-,1,-,1705533
65,274,Nuzleaf,grass,dark,-,-,-,-,-,-,-,-,1387,125.2,78.1,157,50,Feint Attack,Leaf Blade,Foul Play,-,-,3,-,1536164
65,759,Stufful,normal,fighting,-,-,Shadow,-,-,-,-,-,1499,124.8,92.2,156,49.5,Tackle,Superpower,Stomp,-,-,1,-,1794685
64.9,565,Carracosta,water,rock,-,-,Shadow,-,-,-,-,-,1499,121.4,127,120,21.5,Water Gun,Liquidation,Body Slam,-,-,5,-,1849862
64.9,53,Persian,normal,none,-,-,-,-,-,-,-,-,1498,118.6,116.3,137,36.5,Feint Attack,Night Slash*,Power Gem,-,-,3,-,1890318
