Score,Dex,Pokemon,Type 1,Type 2,Region,Form Type,Shadow,Mega,Alt Form,Gender,Size,Weather,CP,ATK,DEF,HP,Level,Fast Move,Charge Move 1,Charge Move 2,Fast Turns,Charge 1 Turns,Buddy Distance,Second Move Cost,Stat Product
78.9,211,Qwilfish,water,poison,-,-,Shadow,-,-,-,-,-,2318,167.2,128.6,149,50,Poison Sting,Aqua Tail,Shadow Ball,-,-,3,-,3203314
78.9,503,Samurott,water,dark,Hisuian,-,-,-,-,-,-,-,2498,169.7,127.7,169,35.5,Fury Cutter,Icy Wind,Dark Pulse,-,-,3,-,3661806
78.8,713,Avalugg,ice,rock,Hisuian,-,-,-,-,-,-,-,2499,151.3,172.6,158,26.5,Powder Snow,Rock Slide,Icy Wind,-,-,3,-,4126031
78.8,28,Sandslash,ground,none,-,-,-,-,-,-,-,-,2499,155.8,157.5,163,49.5,Sand Attack,Night Slash*,Scorching Sands,-,-,3,-,4000765
78.8,497,Serperior,grass,none,-,-,-,-,-,-,-,-,2500,144.9,182.4,163,48.5,Vine Whip,Frenzy Plant*,Aerial Ace,-,-,3,-,4307907
78.7,844,Sandaconda,ground,none,-,-,-,-,-,-,-,-,2498,158.1,170.4,146,36,Mud Slap,Earth Power,Wrap,-,-,3,-,3931999
78.6,647,Keldeo,water,fighting,-,Resolute,-,-,-,-,-,-,2482,177.4,134.8,145,24,Low Kick,Secret Sword*,Aqua Jet,-,-,20,-,3466877
78.5,94,Gengar,ghost,poison,-,-,-,-,-,-,-,-,2496,199.4,123,127,33,Shadow Claw,Shadow Punch*,Shadow Ball,-,-,3,-,3114404
78.5,798,Kartana,grass,steel,-,-,-,-,-,-,-,-,2500,218.4,128.2,102,25,Fury Cutter,Leaf Blade,Sacred Sword,-,-,20,-,2857040
78.5,110,Weezing,poison,none,-,-,Shadow,-,-,-,-,-,2500,155.4,176.2,147,49,Rollout,Sludge Bomb,Shadow Ball,-,-,3,-,4025295
78.4,941,Kilowattrel,electric,flying,-,-,-,-,-,-,-,-,2494,184,120.2,152,45.5,Thunder Shock,Acrobatics,Aerial Ace,-,-,1,-,3362341
78.4,67,Machoke,fighting,none,-,-,Shadow,-,-,-,-,-,2296,161.3,117.6,172,50,Karate Chop,Cross Chop*,Dynamic Punch,-,-,3,-,3264574
78.4,376,Metagross,steel,psychic,-,-,Shadow,-,-,-,-,-,2499,171.5,158.4,134,24,Shadow Claw*,Meteor Mash*,Earthquake,-,-,5,-,3638776
78.3,473,Mamoswine,ice,ground,-,-,Shadow,-,-,-,-,-,2497,175.8,112.1,180,27.5,Powder Snow,Icicle Spear,High Horsepower,-,-,3,-,3547608
78.3,178,Xatu,psychic,flying,-,-,Shadow,-,-,-,-,-,2474,173.9,135.3,149,50,Peck,Psyshock,Shadow Ball,-,-,3,-,3506318
78.2,87,Dewgong,water,ice,-,-,-,-,-,-,-,-,2245,129.4,161.3,186,50,Ice Shard*,Icy Wind*,Drill Run,-,-,3,-,3883324
78.2,649,Genesect,bug,steel,-,-,-,-,-,-,-,-,2493,181.9,147.2,127,27,Fury Cutter,X-Scissor,Techno Blast (Normal)*,-,-,20,-,3398909
78.2,78,Rapidash,psychic,fairy,Galarian,-,-,-,-,-,-,-,2498,173.1,143.6,145,46,Fairy Wind,Body Slam,Wild Charge*,-,-,3,-,3602748
78.1,101,Electrode,electric,none,-,-,Shadow,-,-,-,-,-,2373,158,158,142,50,Volt Switch,Foul Play,Discharge,-,-,3,-,3543829
78.1,750,Mudsdale,ground,none,-,-,-,-,-,-,-,-,2500,160.8,136.5,177,31,Mud Slap,Body Slam,Earthquake,-,-,3,-,3885464
78.1,89,Muk,poison,none,-,-,-,-,-,-,-,-,2497,150,144.6,191,37,Poison Jab,Thunder Punch,Dark Pulse,-,-,3,-,4142335
78.1,128,Tauros,fighting,water,-,-,-,-,Aqua,-,-,-,2499,163,158.4,148,35,Double Kick,Aqua Jet,Trailblaze,-,-,3,-,3820775
78.1,899,Wyrdeer,normal,psychic,-,-,-,-,-,-,-,-,2496,163,123.4,190,37.5,Confusion,Wild Charge,Stomp,-,-,5,-,3820904
78,779,Bruxish,water,psychic,-,-,-,-,-,-,-,-,2499,176,132,152,48,Confusion,Aqua Tail,Psychic Fangs,-,-,3,-,3532211
78,22,Fearow,normal,flying,-,-,-,-,-,-,-,-,2257,165.5,124.4,149,50,Peck,Drill Peck,Drill Run,-,-,1,-,3067489
78,581,Swanna,water,flying,-,-,Shadow,-,-,-,-,-,2361,165.5,123.5,164,50,Gust,Aqua Jet,Fly,-,-,3,-,3353483
78,110,Weezing,poison,none,-,-,-,-,-,-,-,-,2495,153.3,177.6,149,49.5,Rollout,Sludge Bomb,Shadow Ball,-,-,3,-,4057493
77.9,571,Zoroark,normal,ghost,Hisuian,-,-,-,-,-,-,-,2494,209.5,112.2,126,39,Shadow Claw,Shadow Ball,Foul Play,-,-,5,-,2961798
77.8,927,Dachsbun,fairy,none,-,-,-,-,-,-,-,-,2370,146.2,190.7,137,50,Charm,Psychic Fangs,Body Slam,-,-,3,-,3820889
77.8,894,Regieleki,electric,none,-,-,-,-,-,-,-,-,2486,193.5,106.2,155,34.5,Volt Switch,Thunder Cage*,Hyper Beam,-,-,20,-,3184640
77.8,545,Scolipede,bug,poison,-,-,-,-,-,-,-,-,2497,170.3,154.7,139,46.5,Poison Sting,Aqua Tail,Megahorn,-,-,1,-,3662145
77.8,321,Wailord,water,none,-,-,Shadow,-,-,-,-,-,2492,155.7,84.9,301,48.5,Rollout,Scald,Blizzard,-,-,1,-,3981930
77.7,141,Kabutops,rock,water,-,-,-,-,-,-,-,-,2497,174.6,156,131,37.5,Fury Cutter*,Aqua Jet,Stone Edge,-,-,5,-,3568174
77.7,384,Rayquaza,dragon,flying,-,-,-,-,-,-,-,-,2480,186.5,119.8,147,23.5,Dragon Tail,Breaking Swipe*,Dragon Ascent*,-,-,20,-,3284503
77.6,483,Dialga,steel,dragon,-,-,-,-,-,-,-,-,2493,178.1,142.6,137,22.5,Dragon Breath,Iron Head,Thunder,-,-,20,-,3477820
77.6,1011,Dipplin,grass,dragon,-,-,-,-,-,-,-,-,2494,147.8,166.2,171,49,Dragon Tail,Seed Bomb,Outrage,-,-,5,-,4202497
77.6,485,Heatran,fire,steel,-,-,-,-,-,-,-,-,2491,168.6,150.8,144,24.5,Fire Spin,Magma Storm*,Earth Power,-,-,20,-,3660400
77.6,378,Regice,ice,none,-,-,Shadow,-,-,-,-,-,2483,135.4,231.2,145,30,Lock On,Thunder*,Blizzard,-,-,20,-,4538297
77.6,199,Slowking,poison,psychic,Galarian,-,-,-,-,-,-,-,2500,151.7,152.4,178,38.5,Acid,Surf*,Shadow Ball,-,-,3,-,4115633
77.6,581,Swanna,water,flying,-,-,-,-,-,-,-,-,2361,165.5,123.5,164,50,Gust,Aqua Jet,Fly,-,-,3,-,3353483
77.6,785,Tapu Koko,electric,fairy,-,-,-,-,-,-,-,-,2496,184.2,138.8,132,29,Volt Switch,Thunderbolt,Nature's Madness*,-,-,20,-,3375289
77.5,125,Electabuzz,electric,none,-,-,Shadow,-,-,-,-,-,2494,172.8,142.3,146,46.5,Thunder Shock,Thunder Punch,Thunderbolt,-,-,5,-,3590962
77.5,596,Galvantula,bug,electric,-,-,Shadow,-,-,-,-,-,2494,181.5,120.2,157,50,Volt Switch,Discharge,Cross Poison,-,-,3,-,3424193
77.5,76,Golem,rock,electric,Alolan,-,Shadow,-,-,-,-,-,2499,160.6,159.1,152,32.5,Volt Switch,Wild Charge,Rock Blast,-,-,1,-,3881936
77.5,340,Whiscash,water,ground,-,-,-,-,-,-,-,-,2346,139.5,131.1,215,50,Mud Shot,Mud Bomb,Scald,-,-,1,-,3931334
77.4,594,Alomomola,water,none,-,-,-,-,-,-,-,-,2452,128.6,122.7,296,50,Waterfall,Hydro Pump,Blizzard,-,-,5,-,4668794
77.4,815,Cinderace,fire,none,-,-,-,-,-,-,-,-,2500,179.3,130.6,149,31,Fire Spin,Blast Burn*,Pyro Ball,-,-,3,-,3488247
77.4,655,Delphox,fire,psychic,-,-,-,-,-,-,-,-,2500,171.9,149.9,141,30.5,Fire Spin,Psyshock,Blast Burn*,-,-,3,-,3633571
77.4,232,Donphan,ground,none,-,-,-,-,-,-,-,-,2494,160.8,147.6,163,31,Mud Slap,Body Slam,Earthquake,-,-,3,-,3868258
77.4,126,Magmar,fire,none,-,-,-,-,-,-,-,-,2496,174.4,140.3,146,48,Karate Chop,Fire Punch,Scorching Sands,-,-,5,-,3572144
77.4,369,Relicanth,water,rock,-,-,-,-,-,-,-,-,2497,134.9,176.4,194,44.5,Water Gun,Aqua Tail,Ancient Power,-,-,5,-,4616800
77.3,655,Delphox,fire,psychic,-,-,Shadow,-,-,-,-,-,2500,171.9,149.9,141,30.5,Fire Spin,Psyshock,Blast Burn*,-,-,3,-,3633571
77.3,791,Solgaleo,psychic,steel,-,-,-,-,-,-,-,-,2499,166.6,130.7,172,23,Fire Spin,Psychic Fangs,Iron Head,-,-,20,-,3744360
77.3,217,Ursaring,normal,none,-,-,-,-,-,-,-,-,2499,179.3,118.3,164,32,Shadow Claw,Swift,Close Combat,-,-,3,-,3476626
77.3,178,Xatu,psychic,flying,-,-,-,-,-,-,-,-,2474,173.9,135.3,149,50,Peck,Psyshock,Shadow Ball,-,-,3,-,3506318
77.2,648,Meloetta,normal,psychic,-,Aria,-,-,-,-,-,-,2484,164.7,150.2,151,22.5,Confusion,Psyshock,Dazzling Gleam,-,-,20,-,3735910
77.2,122,Mr. Mime,psychic,fairy,-,-,-,-,-,-,-,-,2498,173.4,183.5,113,49.5,Psywave,Shadow Ball,Psychic,-,-,5,-,3595651
77.1,483,Dialga,steel,dragon,-,-,Shadow,-,-,-,-,-,2479,178.7,140.7,136,22.5,Dragon Breath,Iron Head,Thunder,-,-,20,-,3418525
77.1,589,Escavalier,bug,steel,-,-,-,-,-,-,-,-,2499,170.9,152.1,140,33.5,Bug Bite,Razor Shell*,Drill Run,-,-,3,-,3637330
77.1,826,Orbeetle,bug,psychic,-,-,-,-,-,-,-,-,2491,142.9,214.3,142,50,Confusion,Psyshock,Bug Buzz,-,-,1,-,4346565
77.1,254,Sceptile,grass,none,-,-,Shadow,-,-,-,-,-,2496,175.5,141.5,143,37,Fury Cutter,Leaf Blade,Breaking Swipe,-,-,3,-,3551252
77.1,134,Vaporeon,water,none,-,-,-,-,-,-,-,-,2494,151.6,127.7,211,29.5,Water Gun,Aqua Tail,Liquidation,-,-,5,-,4086079
77,500,Emboar,fire,fighting,-,-,-,-,-,-,-,-,2496,177,104.5,190,31.5,Ember,Blast Burn*,Rock Slide,-,-,3,-,3513627
77,530,Excadrill,ground,steel,-,-,-,-,-,-,-,-,2499,184.5,101.8,180,28,Mud Shot,Drill Run,Rock Slide,-,-,3,-,3380431
77,533,Gurdurr,fighting,none,-,-,-,-,-,-,-,-,2452,163.9,125.2,178,50,Low Kick,Brick Break,Stone Edge,-,-,5,-,3651822
77,211,Qwilfish,dark,poison,Hisuian,-,-,-,-,-,-,-,2415,167.2,139.5,149,50,Poison Jab,Aqua Tail,Dark Pulse,-,-,3,-,3475491
77,464,Rhyperior,ground,rock,-,-,Shadow,-,-,-,-,-,2500,162.7,134.9,175,24.5,Mud Slap,Drill Run,Rock Wrecker*,-,-,3,-,3839674
77,644,Zekrom,dragon,electric,-,-,-,-,-,-,-,-,2493,178.1,142.6,137,22.5,Dragon Breath,Crunch,Wild Charge,-,-,20,-,3477820
76.9,342,Crawdaunt,water,dark,-,-,Shadow,-,-,-,-,-,2497,185.9,128,141,45,Waterfall,Night Slash,Scald,-,-,3,-,3354969
76.9,386,Deoxys,psychic,none,-,Defense,-,-,-,-,-,-,2490,130.2,288.2,126,50,Counter,Psycho Boost,Rock Slide,-,-,20,-,4730043
76.9,645,Landorus,ground,flying,-,Therian,-,-,-,-,-,-,2484,189,124.3,139,23,Mud Shot,Sandsear Storm*,Stone Edge,-,-,20,-,3265008
76.9,464,Rhyperior,ground,rock,-,-,-,-,-,-,-,-,2500,162.7,134.9,175,24.5,Mud Slap,Drill Run,Rock Wrecker*,-,-,3,-,3839674
76.8,611,Fraxure,dragon,none,-,-,Shadow,-,-,-,-,-,2496,189.1,116,150,50,Dragon Tail,Aqua Tail,Dragon Claw,-,-,5,-,3288680
76.8,485,Heatran,fire,steel,-,-,Shadow,-,-,-,-,-,2480,170.8,148.6,142,24,Fire Spin,Magma Storm*,Earth Power,-,-,20,-,3603202
76.8,97,Hypno,psychic,none,-,-,Shadow,-,-,-,-,-,2363,133.6,174.8,178,50,Confusion,Thunder Punch,Ice Punch,-,-,3,-,4156705
76.8,758,Salazzle,poison,fire,-,-,-,-,-,-,-,-,2500,189.6,116.7,149,44,Incinerate,Poison Fang,Dragon Pulse,-,-,3,-,3296524
76.7,596,Galvantula,bug,electric,-,-,-,-,-,-,-,-,2494,181.5,120.2,157,50,Volt Switch,Discharge,Cross Poison,-,-,3,-,3424193
76.7,237,Hitmontop,fighting,none,-,-,-,-,-,-,-,-,2438,158,186.5,127,50,Counter,Close Combat,Triple Axel,-,-,5,-,3742685
76.7,171,Lanturn,water,electric,-,-,-,-,-,-,-,-,2357,135.3,127.7,237,50,Spark,Surf,Thunderbolt,-,-,3,-,4095308
76.6,478,Froslass,ice,ghost,-,-,-,-,-,-,-,-,2306,156.3,138.6,157,50,Powder Snow,Avalanche,Shadow Ball,-,-,3,-,3402243
76.6,620,Mienshao,fighting,none,-,-,-,-,-,-,-,-,2500,204.1,108.6,138,37.5,Force Palm,Brutal Swing,Brick Break,-,-,3,-,3060265
76.6,89,Muk,poison,dark,Alolan,-,-,-,-,-,-,-,2497,150,144.6,191,37,Poison Jab,Dark Pulse,Acid Spray,-,-,3,-,4142335
76.6,254,Sceptile,grass,none,-,-,-,-,-,-,-,-,2496,175.5,141.5,143,37,Fury Cutter,Leaf Blade,Breaking Swipe,-,-,3,-,3551252
76.5,87,Dewgong,water,ice,-,-,Shadow,-,-,-,-,-,2245,129.4,161.3,186,50,Ice Shard*,Icy Wind*,Drill Run,-,-,3,-,3883324
76.5,526,Gigalith,rock,none,-,-,Shadow,-,-,-,-,-,2497,164,154,150,28.5,Lock On,Meteor Beam*,Superpower,-,-,3,-,3790163
76.5,195,Quagsire,water,ground,-,-,Shadow,-,-,-,-,-,2252,140.3,132.8,194,50,Mud Shot,Aqua Tail*,Stone Edge,-,-,3,-,3614465
76.4,332,Cacturne,grass,dark,-,-,Shadow,-,-,-,-,-,2499,194,108.3,153,48.5,Sucker Punch,Dynamic Punch,Trailblaze,-,-,3,-,3214223
76.4,55,Golduck,water,none,-,-,Shadow,-,-,-,-,-,2500,160.4,144,168,46.5,Confusion,Cross Chop,Liquidation,-,-,3,-,3881276
76.4,126,Magmar,fire,none,-,-,Shadow,-,-,-,-,-,2496,174.4,140.3,146,48,Ember,Fire Punch,Scorching Sands,-,-,5,-,3572144
76.4,89,Muk,poison,dark,Alolan,-,Shadow,-,-,-,-,-,2497,150,144.6,191,37,Poison Jab,Dark Pulse,Acid Spray,-,-,3,-,4142335
76.3,141,Kabutops,rock,water,-,-,Shadow,-,-,-,-,-,2497,174.6,156,131,37.5,Fury Cutter*,Aqua Jet,Stone Edge,-,-,5,-,3568174
76.2,76,Golem,rock,electric,Alolan,-,-,-,-,-,-,-,2499,160.6,159.1,152,32.5,Volt Switch,Rock Blast,Wild Charge,-,-,1,-,3881936
76.2,429,Mismagius,ghost,none,-,-,-,-,-,-,-,-,2500,171,159.1,134,41,Hex,Shadow Ball,Dazzling Gleam,-,-,3,-,3644477
76.2,340,Whiscash,water,ground,-,-,Shadow,-,-,-,-,-,2346,139.5,131.1,215,50,Mud Shot,Mud Bomb,Scald,-,-,1,-,3931334
76.1,232,Donphan,ground,none,-,-,Shadow,-,-,-,-,-,2494,160.8,147.6,163,31,Mud Slap,Body Slam,Earthquake,-,-,3,-,3868258
76.1,972,Houndstone,ghost,none,-,-,-,-,-,-,-,-,2500,154.4,170.7,153,44.5,Lick,Shadow Ball,Psychic Fangs,-,-,3,-,4033071
76.1,862,Obstagoon,dark,normal,-,-,-,-,-,-,-,-,2497,145.4,165.2,178,40,Counter,Night Slash,Cross Chop,-,-,3,-,4275315
76,841,Flapple,grass,dragon,-,-,-,-,-,-,-,-,2499,178.3,129.2,152,45.5,Dragon Breath,Fly,Seed Bomb,-,-,5,-,3501510
76,533,Gurdurr,fighting,none,-,-,Shadow,-,-,-,-,-,2452,163.9,125.2,178,50,Low Kick,Brick Break,Stone Edge,-,-,5,-,3651822
76,908,Meowscarada,grass,dark,-,-,-,-,-,-,-,-,2498,180.6,127.4,150,34.5,Leafage,Night Slash,Frenzy Plant*,-,-,3,-,3451739
76,862,Obstagoon,dark,normal,-,-,Shadow,-,-,-,-,-,2497,145.4,165.2,178,40,Counter,Cross Chop,Night Slash,-,-,3,-,4275315
76,195,Quagsire,water,ground,-,-,-,-,-,-,-,-,2252,140.3,132.8,194,50,Mud Shot,Aqua Tail*,Stone Edge,-,-,3,-,3614465
76,211,Qwilfish,water,poison,-,-,-,-,-,-,-,-,2318,167.2,128.6,149,50,Poison Sting,Aqua Tail,Shadow Ball,-,-,3,-,3203314
76,199,Slowking,water,psychic,-,-,-,-,-,-,-,-,2498,146.6,156.2,186,43,Confusion,Surf*,Blizzard,-,-,3,-,4258939
76,892,Urshifu,fighting,water,-,-,-,-,Rapid Strike,-,-,-,2487,176.5,125.6,158,24.5,Waterfall,Aqua Jet,Dynamic Punch,-,-,20,-,3504394
75.9,101,Electrode,electric,none,-,-,-,-,-,-,-,-,2373,158,158,142,50,Volt Switch,Foul Play,Discharge,-,-,3,-,3543829
75.9,645,Landorus,ground,flying,-,Incarnate,Shadow,-,-,-,-,-,2500,181.2,129.4,147,26,Mud Shot,Earth Power,Rock Slide,-,-,20,-,3447126
75.9,777,Togedemaru,electric,steel,-,-,-,-,-,-,-,-,2442,172.3,134.4,149,50,Thunder Shock,Fell Stinger,Wild Charge,-,-,3,-,3450872
75.9,889,Zamazenta,fighting,steel,-,Crowned Shield,-,-,-,-,-,-,2494,160.4,187.3,129,22,Ice Fang,Close Combat,Behemoth Bash<sup>†</sup>,-,-,20,-,3876467
75.8,142,Aerodactyl,rock,flying,-,-,-,-,-,-,-,-,2495,172.7,132.8,157,36,Dragon Breath,Rock Slide,Earth Power,-,-,5,-,3598891
75.8,707,Klefki,steel,fairy,-,-,-,-,-,-,-,-,2204,147.1,163,137,50,Astonish,Foul Play,Play Rough,-,-,3,-,3284196
75.8,34,Nidoking,poison,ground,-,-,Shadow,-,-,-,-,-,2494,166.5,136.9,164,42,Fury Cutter*,Sand Tomb,Earth Power,-,-,3,-,3736018
75.8,128,Tauros,fighting,none,-,-,-,-,Combat,-,-,-,2499,163,158.4,148,35,Double Kick,Close Combat,Trailblaze,-,-,3,-,3820775
75.7,890,Eternatus,poison,dragon,-,-,-,-,-,-,-,-,2498,174.4,123.1,166,20,Dragon Tail,Dynamax Cannon*,Sludge Bomb,-,-,20,-,3563597
75.7,245,Suicune,water,none,-,-,Shadow,-,-,-,-,-,2493,139.5,180.7,176,33,Ice Fang,Scald,Ice Beam,-,-,20,-,4434947
75.6,842,Appletun,grass,dragon,-,-,-,-,-,-,-,-,2500,150.2,131.2,211,47,Astonish,Energy Ball,Outrage,-,-,5,-,4158863
75.6,251,Celebi,psychic,grass,-,-,-,-,-,-,-,-,2493,155.5,154.8,166,27.5,Confusion,Seed Bomb,Aura Sphere,-,-,20,-,3996896
75.6,500,Emboar,fire,fighting,-,-,Shadow,-,-,-,-,-,2496,177,104.5,190,31.5,Ember,Blast Burn*,Rock Slide,-,-,3,-,3513627
75.6,589,Escavalier,bug,steel,-,-,Shadow,-,-,-,-,-,2499,170.9,152.1,140,33.5,Bug Bite,Drill Run,Razor Shell*,-,-,3,-,3637330
75.6,465,Tangrowth,grass,none,-,-,-,-,-,-,-,-,2498,155.7,146.1,176,31,Vine Whip,Power Whip,Rock Slide,-,-,3,-,4002227
75.5,332,Cacturne,grass,dark,-,-,-,-,-,-,-,-,2499,194,108.3,153,48.5,Sucker Punch,Dynamic Punch,Trailblaze,-,-,3,-,3214223
75.5,858,Hatterene,psychic,fairy,-,-,-,-,-,-,-,-,2493,182.8,149.5,124,34.5,Psycho Cut,Psyshock,Power Whip,-,-,5,-,3388172
75.4,317,Swalot,poison,none,-,-,-,-,-,-,-,-,2236,130.2,146.2,201,50,Mud Shot,Sludge,Ice Beam,-,-,1,-,3827769
75.4,547,Whimsicott,grass,fairy,-,-,-,-,-,-,-,-,2277,150.4,160.5,142,50,Fairy Wind,Moonblast,Seed Bomb,-,-,1,-,3428021
75.3,1019,Hydrapple,grass,dragon,-,-,-,-,-,-,-,-,2500,157.6,141.2,178,28.5,Dragon Tail,Seed Bomb,Outrage,-,-,5,-,3961526
75.3,382,Kyogre,water,none,-,-,-,-,-,-,-,-,2494,173.6,150.2,137,22.5,Waterfall,Avalanche,Origin Pulse*,-,-,20,-,3572048
75.3,157,Typhlosion,fire,ghost,Hisuian,-,-,-,-,-,-,-,2495,179.3,137.4,141,30.5,Ember,Fire Punch,Wild Charge,-,-,3,-,3473115
75.2,67,Machoke,fighting,none,-,-,-,-,-,-,-,-,2296,161.3,117.6,172,50,Karate Chop,Cross Chop*,Dynamic Punch,-,-,3,-,3264574
75.2,467,Magmortar,fire,none,-,-,Shadow,-,-,-,-,-,2500,182,133.8,141,29,Karate Chop,Fire Punch,Thunderbolt*,-,-,5,-,3433937
75.2,497,Serperior,grass,none,-,-,Shadow,-,-,-,-,-,2500,144.9,182.4,163,48.5,Vine Whip,Frenzy Plant*,Leaf Tornado,-,-,3,-,4307907
75.2,398,Staraptor,normal,flying,-,-,Shadow,-,-,-,-,-,2499,181.3,117.6,161,34.5,Wing Attack,Fly,Close Combat,-,-,1,-,3432542
75.1,632,Durant,bug,steel,-,-,-,-,-,-,-,-,2500,174,159.9,129,39.5,Bug Bite,X-Scissor,Stone Edge,-,-,3,-,3588806
75,125,Electabuzz,electric,none,-,-,-,-,-,-,-,-,2490,168.9,145.4,149,50,Thunder Shock,Thunder Punch,Return<sup>†</sup>,-,-,5,-,3658450
74.9,626,Bouffalant,normal,none,-,-,-,-,-,-,-,-,2500,153.3,150.2,177,36.5,Mud Shot,Stomp,Earthquake,-,-,3,-,4075470
74.8,760,Bewear,normal,fighting,-,-,Shadow,-,-,-,-,-,2499,166.9,112.5,199,29.5,Shadow Claw,Superpower,Stomp,-,-,1,-,3734891
74.8,55,Golduck,water,none,-,-,-,-,-,-,-,-,2500,160.4,144,168,46.5,Confusion,Cross Chop,Liquidation,-,-,3,-,3881276
74.8,945,Grafaiai,poison,normal,-,-,-,-,-,-,-,-,2494,176.2,137,146,49,Mud Slap,Poison Fang,Sludge Bomb,-,-,3,-,3525041
74.8,135,Jolteon,electric,none,-,-,-,-,-,-,-,-,2496,178.3,147.4,133,34,Volt Switch,Discharge,Last Resort*,-,-,5,-,3495268
74.8,787,Tapu Bulu,grass,fairy,-,-,-,-,-,-,-,-,2492,176.3,154.8,129,27,Bullet Seed,Grass Knot,Nature's Madness*,-,-,20,-,3520684
74.8,416,Vespiquen,bug,flying,-,-,-,-,-,-,-,-,2267,137.8,172.3,157,50,Fury Cutter,X-Scissor,Power Gem,-,-,3,-,3727058
74.7,615,Cryogonal,ice,none,-,-,-,-,-,-,-,-,2498,149.4,177.9,157,36.5,Ice Shard,Night Slash,Triple Axel,-,-,5,-,4174746
74.7,352,Kecleon,normal,none,-,-,-,-,-,-,-,-,2314,147.9,171.4,142,50,Sucker Punch,Dynamic Punch,Foul Play,-,-,5,-,3599979
74.7,34,Nidoking,poison,ground,-,-,-,-,-,-,-,-,2494,166.5,136.9,164,42,Fury Cutter*,Sand Tomb,Earth Power,-,-,3,-,3736018
74.7,668,Pyroar,fire,normal,-,-,-,-,-,-,-,-,2499,173.3,125.6,165,36.5,Incinerate,Flame Charge,Dark Pulse,-,-,3,-,3590631
74.6,760,Bewear,normal,fighting,-,-,-,-,-,-,-,-,2499,166.9,112.5,199,29.5,Shadow Claw,Superpower,Stomp,-,-,1,-,3734891
74.6,478,Froslass,ice,ghost,-,-,Shadow,-,-,-,-,-,2306,156.3,138.6,157,50,Powder Snow,Avalanche,Shadow Ball,-,-,3,-,3402243
74.6,145,Zapdos,fighting,flying,Galarian,-,-,-,-,-,-,-,2490,174.7,136.3,149,25.5,Low Kick,Fly,Brave Bird,-,-,20,-,3547372
74.5,146,Moltres,fire,flying,-,-,Shadow,-,-,-,-,-,2475,176.4,130.8,150,26,Wing Attack,Fly,Heat Wave,-,-,20,-,3460962
74.4,609,Chandelure,ghost,fire,-,-,Shadow,-,-,-,-,-,2495,194.4,137.1,120,28,Incinerate,Shadow Ball,Flame Charge,-,-,5,-,3198985
74.4,344,Claydol,ground,psychic,-,-,-,-,-,-,-,-,2229,130.2,205,142,50,Mud Slap,Ice Beam,Rock Tomb,-,-,3,-,3792090
74.3,681,Aegislash,steel,ghost,-,Shield,-,-,-,-,-,-,1746,94.1,241.2,142,50,Psycho Cut,Shadow Ball,Flash Cannon,-,-,5,-,3222976
74.3,905,Enamorus,fairy,flying,-,Incarnate,-,-,-,-,-,-,2499,198.5,121.5,130,27,Fairy Wind,Fly,Dazzling Gleam,-,-,20,-,3135062
74.3,164,Noctowl,normal,flying,-,-,Shadow,-,-,-,-,-,2288,134.4,143.7,201,50,Wing Attack,Shadow Ball,Sky Attack,-,-,1,-,3883121
74.3,523,Zebstrika,electric,none,-,-,Shadow,-,-,-,-,-,2499,177.4,124.6,159,47,Low Kick,Wild Charge,Discharge,-,-,3,-,3515897
74.2,467,Magmortar,fire,none,-,-,-,-,-,-,-,-,2500,182,133.8,141,29,Karate Chop,Fire Punch,Thunderbolt*,-,-,5,-,3433937
74.2,128,Tauros,fighting,fire,-,-,-,-,Blaze,-,-,-,2499,163,158.4,148,35,Double Kick,Flame Charge,Trailblaze,-,-,3,-,3820775
74.2,642,Thundurus,electric,flying,-,Therian,-,-,-,-,-,-,2497,201,115.6,133,25,Volt Switch,Wildbolt Storm*,Focus Blast,-,-,20,-,3089807
74.1,142,Aerodactyl,rock,flying,-,-,Shadow,-,-,-,-,-,2495,172.7,132.8,157,36,Dragon Breath,Rock Slide,Earth Power,-,-,5,-,3598891
74.1,903,Sneasler,fighting,poison,-,-,Shadow,-,-,-,-,-,2497,187.6,121.2,146,28.5,Shadow Claw,Close Combat,X-Scissor,-,-,5,-,3320034
74.1,642,Thundurus,electric,flying,-,Incarnate,-,-,-,-,-,-,2490,189.8,124.7,138,27.5,Thunder Shock,Crunch,Thunder,-,-,20,-,3266915
74.1,697,Tyrantrum,rock,dragon,-,-,-,-,-,-,-,-,2499,167.6,148.7,149,29.5,Dragon Tail,Rock Tomb,Crunch,-,-,5,-,3714646
74,306,Aggron,steel,rock,-,-,-,-,-,-,-,-,2498,150.4,201.5,137,31.5,Dragon Tail,Rock Tomb,Thunder,-,-,1,-,4151170
74,576,Gothitelle,psychic,none,-,-,-,-,-,-,-,-,2499,149.5,180.2,155,48,Confusion,Rock Slide,Future Sight,-,-,3,-,4173823
74,888,Zacian,fairy,none,-,Hero,-,-,-,-,-,-,2491,169.5,161,134,24,Snarl,Wild Charge,Close Combat,-,-,20,-,3656567
73.9,766,Passimian,fighting,none,-,-,-,-,-,-,-,-,2499,166.7,129.1,174,31,Counter,Close Combat,Brick Break,-,-,3,-,3745736
73.8,553,Krookodile,ground,dark,-,-,-,-,-,-,-,-,2497,171.2,125.9,169,30,Mud Slap,Crunch,Sand Tomb,-,-,5,-,3641641
